NRScode,Sample,Station,Longitude,Latitude,SampleDateLocal,Year,Month,Day,Time_24hr,SampleDateUTC,Biomass_mgm3,ZoopAbundance_m3,CopeAbundance_m3,AvgTotalLengthCopepod_mm,HerbivoreCarnivoreCopepodRatio,NoCopepodSpecies_Sample,ShannonCopepodDiversity,CopepodEvenness,PhytoBiomassCarbon_pg_L,AbundancePhyto_cells_L,DiatomDinoflagellateRatio,AvgCellVol_um3,NoPhytoSpecies_Sample,ShannonPhytoDiversity,PhytoEvenness,NoDiatomSpecies_Sample,ShannonDiatomDiversity,DiatomEvenness,NoDinoSpecies_Sample,ShannonDinoDiversity,DinoflagellateEvenness,CTD_SST_C,CTDChla_mgm3,CTDSalinity_psu,MLD_temp,MLD_sal,DCM,Silicate_umolL,Phosphate_umolL,Ammonium_umolL,Nitrate_umolL,Nitrite_umolL,Oxygen_umolL,TCO2_umolkg,TAlkalinity_umolkg,Salinity_PSU,Chla_mgm3
DAR20180208_2130,810,Darwin,130.76805,-12.4,2018-02-09T07:00:00Z,2018,2,9,07:00:00,2018-02-08T21:30:00Z,56.75541,0,,,,,,,29176900.8197684,15950,0.987012987012987,61792.0412022623,12,1.86549670501674,0.75073110097552,9,1.71830761931158,0.782035499254588,2,0.693147180559945,1,29.5799785714286,1.06022857142857,31.8845642857143,14.913,5.966,5.966,8,0.193333333333333,0.1,0.933333333333333,0.293333333333333,,,2084.88333333333,30.865,1.915
DAR20111005,65,Darwin,130.76805,-12.4,2011-10-05T09:31:00Z,2011,10,5,09:31:00,2011-10-05T00:01:00Z,1.37523,431.2343,356.5787,0.607443647699771,0.981308597940292,24,1.54122545285011,0.484958888402896,14200265.5186561,13047,0.959150453453221,46564.7656672032,10,1.20806035293894,0.524653945087476,10,1.20806035293894,0.524653945087476,,,,,,,,,,6.4,0.266666666666667,0.0733333333333333,0.133333333333333,,,,2264.84333333333,33.728,0.617
DAR20140906_0630,510,Darwin,130.76805,-12.4,2014-09-06T16:00:00Z,2014,9,6,16:00:00,2014-09-06T06:30:00Z,32.76988,0,,,,,,,,,,,,,,,,,,,,26.1069076923077,0.663161538461539,34.4820384615385,12.925,8.948,13.919,4.83333333333333,0.233333333333333,0.05,0.133333333333333,,,,2291.88,34.472,0.322
DAR20120729_1630,204,Darwin,130.76805,-12.4,2012-07-30T02:00:00Z,2012,7,30,02:00:00,2012-07-29T16:30:00Z,57.75986,0,,,,,,,12798570.3298206,10986.17,0.987884968673271,40718.9632055188,15,2.3084940452747,0.852456148831775,13,2.19086021615458,0.854153400643674,1,0,,24.3011357142857,1.18774285714286,33.9862,5.965,22.867,22.867,8.5,0.206666666666667,0.48,0,,,,2282.11,33.9875,0.472
DAR20120730_0130,207,Darwin,130.76805,-12.4,2012-07-30T11:00:00Z,2012,7,30,11:00:00,2012-07-30T01:30:00Z,30.95885,8406.7926,4645.4362,0.654267902042331,0.976744184364208,25,1.61990397237775,0.503251464335093,,,,,,,,,,,,,,24.1433785714286,1.01008571428571,33.9943214285714,21.873,9.942,15.908,8.1,0.173333333333333,0.15,0.0333333333333333,,,,2270.74333333333,34.0203333333333,0.754
DAR20150804_0430,661,Darwin,130.76805,-12.4,2015-08-04T14:00:00Z,2015,8,4,14:00:00,2015-08-04T04:30:00Z,20.51064,8089.3274,4088.8676,0.668060124579953,0.976377938449471,22,1.79803587295527,0.581692390216692,,,,,,,,,,,,,,25.7876769230769,1.16565384615385,34.8418846153846,12.925,13.919,12.925,5.7,0.296666666666667,0.08,0.1,,,,2330.31,34.8493333333333,0.857
ESP20120612,363,Esperance,121.85,-33.93333,2012-06-12T09:24:00Z,2012,6,12,09:24:00,2012-06-12T01:24:00Z,9.70522,2793.6904,1834.9557,0.734030092125355,0.974358999457796,38,2.0988327213153,0.576985019503475,14335503.6246144,132979.42,0.218898159364466,4621.89296698319,8,1.80761325808803,0.869278227762912,7,1.67611255310275,0.861351462664631,,,,18.1753214285714,0.422842857142857,35.5787357142857,18,16,34,0.1,0.126666666666667,,0.0333333333333333,,,,2330.3975,35.5775,0.68
KAI20090601,120,Kangaroo Island,136.44733,-35.83217,2009-06-02T08:00:00Z,2009,6,2,08:00:00,2009-06-01T22:30:00Z,,0,,,,,,,11887858.4084566,197546,0.435029730675061,1258.60832226418,14,1.73957310691708,0.659164576455292,13,1.71392878872356,0.668211551131673,1,0,,17.8953928571429,0.1562,35.7998142857143,20,11,25,0.81,0.22,0.238,0.27,,,,2363.435,35.9674444444445,
KAI20110427,2,Kangaroo Island,136.44733,-35.83217,2011-04-28T07:35:00Z,2011,4,28,07:35:00,2011-04-27T22:05:00Z,0.00176,8.6644,7.851,0.618115335626035,0.987409080400491,20,1.70284798214008,0.568424620975861,10748906.0844184,507905,0.356275810286572,229.093648989476,11,1.15800701680692,0.482926435505046,8,1.04255241325951,0.501361732158773,3,1.09861228866811,1,18.4289928571429,1.24605714285714,35.9306857142857,32,30,45,0.41,0.18,0.342,0.91,,,,2355.22714285714,35.8325,
KAI20090205,134,Kangaroo Island,136.44733,-35.83217,2009-02-05T14:05:00Z,2009,2,5,14:05:00,2009-02-05T03:35:00Z,,0,,,,,,,51332155.3652443,268022,0.248343128673253,5477.99943288238,7,1.41373229666872,0.726514683812634,4,1.00178724650557,0.722636746279701,2,0.402941357866942,0.581321498763703,19.4726071428571,0.34315,35.2644642857143,35,82,64,0.7,0.32125,0.36,0.875,,,,2352.44,,
KAI20190320,910,Kangaroo Island,136.44733,-35.83217,2019-03-20T13:40:00Z,2019,3,20,13:40:00,2019-03-20T03:10:00Z,12.09774,5092.297,2524.9308,0.595840360456611,0.98872186086266,26,1.65629295303878,0.5083621475638,11954895.5847092,355833.31,0.32683521982859,343.467093245465,21,1.88351385091467,0.618656583895335,11,1.47019351655682,0.613118318066112,6,1.4844145345204,0.828467525922959,19.1538,0.0395153846153846,35.8235230769231,12,13,51,0.4875,0.18,0.6475,0.9875,0.1025,,,2354.29833333333,35.7815714285714,0.13
KAI20160223,683,Kangaroo Island,136.44733,-35.83217,2016-02-24T07:55:00Z,2016,2,24,07:55:00,2016-02-23T21:25:00Z,14.23721,910.9553,649.2678,0.777067717779317,0.995762790561133,24,1.25223218339416,0.394024849873943,3696488.83757371,43351.13,0.111788473213725,758.721388245835,8,1.92376460783264,0.925135219852619,4,1.32087082746681,0.952806896220633,3,0.815838959718272,0.742608623746003,18.9586846153846,0.638407692307692,35.7738846153846,25,26,,2,0.32625,0.23875,3.3,,,,2332.69833333333,35.466375,0.241333333333333
KAI20140122,497,Kangaroo Island,136.44733,-35.83217,2014-01-22T15:15:00Z,2014,1,22,15:15:00,2014-01-22T04:45:00Z,40.46962,682.2064,219.6561,0.58666927362395,0.981773609615395,28,2.27016959686644,0.681281592991744,1991948.26613453,138282.59,0.787237031756521,122.209917956931,4,0.129664254040336,0.0935329881422795,3,0.0958111026096477,0.0872110239416703,,,,,,,,,,0.925,0.70875,0.28125,1.4875,,,,2341.12833333333,35.562625,0.202
KAI20170315,753,Kangaroo Island,136.44733,-35.83217,2017-03-15T12:27:00Z,2017,3,15,12:27:00,2017-03-15T01:57:00Z,33.89914,1113.9395,922.9785,0.684999765993957,0.986301425580653,33,1.72398552013709,0.493059285538633,2503140.63789119,106600,0.0880681818181818,194.634720309911,7,1.15675097130862,0.594452406690096,3,0.545969299888879,0.496962673292849,3,0.867563228481461,0.789690082142847,19.2333846153846,0.551792307692308,35.7430538461539,15,35,63,0.7625,0.25375,0.04125,2.1125,0.07125,,,2345.17833333333,35.70475,0.1415
MAI20091207,152,Maria Island,148.23333,-42.59667,2009-12-07T11:10:00Z,2009,12,7,11:10:00,2009-12-07T00:10:00Z,57.09827,354.2379,206.1546,0.679562662672482,0.985988957000767,25,1.87616615622281,0.582863787949829,59203423.527309,387280,0.973684210526316,3801.24181548234,13,1.34823688209229,0.525638792115024,13,1.34823688209229,0.525638792115024,,,,14.7028692307692,0.446538461538462,35.1373307692308,31,11,31,0.655555555555556,0.234444444444444,0.0777777777777778,2.22222222222222,,,,2316.41,35.1684444444444,1.176
MAI20120724,281,Maria Island,148.23333,-42.59667,2012-07-24T10:50:00Z,2012,7,24,10:50:00,2012-07-24T00:50:00Z,1.76815,205.9376,192.4166,1.02043188061737,0.979675730942041,27,2.24302215066536,0.680562249242833,348529.467186695,23125,0.0476190476190476,118.577231927928,1,0,,,,,,,,,,,,,,1.78888888888889,0.161111111111111,0.07,2.91111111111111,,,,2328.36857142857,35.3471111111111,0.363
MAI20121002,365,Maria Island,148.23333,-42.59667,2012-10-02T10:15:00Z,2012,10,2,10:15:00,2012-10-02T00:15:00Z,11.35158,892.0368,574.6521,1.12591197234684,0.985037077279662,30,1.7420128553695,0.512176348471191,6574947.34758447,10085,0.922048997772828,18687.5347230995,12,2.07579695198537,0.835362146164511,12,2.07579695198537,0.835362146164511,,,,12.0259384615385,0.205230769230769,35.0520846153846,60,14,18,1,0.413333333333333,0.316666666666667,4.11111111111111,,,,2312.97571428571,35.090125,0.577
MAI20130424,398,Maria Island,148.23333,-42.59667,2013-04-24T10:50:00Z,2013,4,24,10:50:00,2013-04-24T00:50:00Z,8.31689,1237.7116,811.1432,0.823949616319148,0.973484843940635,33,2.09596196668302,0.599444425569597,3328889.2208855,40094.06,0.535558168102753,2065.53572485007,6,1.43066091981566,0.798467062340701,5,1.19878095984506,0.744844489236637,,,,16.4933923076923,0.177515384615385,35.3615307692308,76,75,76,0.244444444444444,0.232222222222222,0.416666666666667,1.06666666666667,,,,2326.88166666667,35.356,0.378
MAI20130821,448,Maria Island,148.23333,-42.59667,2013-08-21T11:21:00Z,2013,8,21,11:21:00,2013-08-21T01:21:00Z,0.67632,73.941,60.077,1.05616818933264,0.94527586155667,32,2.33682483106081,0.674265119039525,7170853.95556074,112659.52,0.919884431957692,1328.65059812744,12,1.88406127028595,0.758202031632331,7,1.47991856032581,0.760527694993661,3,0.994891919571363,0.905589651447927,13.2294076923077,0.201,35.4095538461539,80,60,30,0.811111111111111,0.205555555555556,0.0288888888888889,1.83333333333333,,,,2331.82,35.4204444444444,0.403
MAI20180418,819,Maria Island,148.23333,-42.59667,2018-04-19T09:30:00Z,2018,4,19,09:30:00,2018-04-18T23:30:00Z,21.11889,3927.6711,1579.5557,0.883689832391557,0.986547062171798,28,2.04853070343807,0.61476740013486,49436754.5774076,209435.09,0.89063458478497,6814.12578232656,20,2.32857107194035,0.777296119715615,15,2.21481215337645,0.817862295342601,2,0.191390819589797,0.276118586293875,15.8304,1.44994285714286,35.4721857142857,13.889,13.889,41.664,0.844444444444445,0.254444444444444,0.15,1.57777777777778,0.455555555555556,,,2335.07166666667,35.513,0.3925
MAI20190106,878,Maria Island,148.23333,-42.59667,2019-01-07T08:50:00Z,2019,1,7,08:50:00,2019-01-06T21:50:00Z,18.43747,9110.4395,1193.5075,0.667026061841895,,19,1.81842162772216,0.61757830289183,88030476.2119177,76269.4,0.353808618872559,36762.4478502774,13,2.14874014176536,0.837731994791473,8,1.80206804370798,0.866611543333994,2,0.410116318288409,0.591672778582327,,,,,,,0.7,0.246666666666667,0.288888888888889,1.64444444444444,0.143333333333333,,,2326.68333333333,35.3188888888889,0.3825
MAI20190731,915,Maria Island,148.23333,-42.59667,2019-07-31T10:20:00Z,2019,7,31,10:20:00,2019-07-31T00:20:00Z,8.99167,241.4125,146.1676,1.00451500537739,,20,2.40164840035825,0.801689931226415,17576381.3686531,238038.08,0.892806370584148,1746.58445683014,13,1.35041218559723,0.526486880401294,10,1.24704134134765,0.541583173252515,1,0,,12.7012466666667,0.14568,35.2952333333333,84.311,10.913,85.303,1.04444444444444,0.307777777777778,0.0233333333333333,2.85555555555556,0.125555555555556,,,2327.80166666667,35.309,0.3605
MAI20200526,1053,Maria Island,148.23333,-42.59667,2020-05-26T10:10:00Z,2020,5,26,10:10:00,2020-05-26T00:10:00Z,8.75592,1207.0634,994.8843,0.969052169684455,,18,1.89279537935111,0.654862259216381,13357827.4751466,311618.18,0.655526408745077,744.701740352222,16,1.83867257930118,0.663160952994084,16,1.83867257930118,0.663160952994084,,,,13.2907866666667,0.17188,35.1013333333333,12.897,10.913,16.865,1.3,0.42,0.0155555555555556,4.11111111111111,0.565555555555556,,,2312.77666666667,35.1153333333333,0.3895
MAI20160630,697,Maria Island,148.23333,-42.59667,2016-07-01T09:30:00Z,2016,7,1,09:30:00,2016-06-30T23:30:00Z,0.40078,117.4058,108.4472,0.966650918603708,0.993902565190178,17,1.8650381869182,0.658276649314409,3464065.21360273,151104.76,0.0500006999958,231.051217513092,7,1.83437197028162,0.94268071481726,2,0.693147180559945,1,2,0.562335144618808,0.811278124459133,13.30054,0.188486666666667,35.29586,83.324,41.666,13.89,1.35555555555556,0.36,0.0177777777777778,3.56666666666667,0.121111111111111,,,2324.01,35.2864444444444,0.4015
MAI20100527,40,Maria Island,148.23333,-42.59667,2010-05-27T11:30:00Z,2010,5,27,11:30:00,2010-05-27T01:30:00Z,4.16401,558.7385,419.0539,0.953885633043772,0.968652035394465,32,2.12358840782184,0.61273809297077,9688152.29104113,308221,0.230656934306569,429.429794368327,5,1.28241758445577,0.796810845915922,5,1.28241758445577,0.796810845915922,,,,15.1417692307692,0.110692307692308,35.4644153846154,64,29,33,1,0.292222222222222,0.0822222222222222,3.58888888888889,,,,2330.55666666667,35.467,0.2
MAI20150312,561,Maria Island,148.23333,-42.59667,2015-03-13T09:33:00Z,2015,3,13,09:33:00,2015-03-12T22:33:00Z,1.3768,330.0572,243.8378,1.17600593368133,0.988636114414893,35,2.47288925309625,0.695540692592641,26917390.0551107,379495.42,0.218440857517034,808.565390875154,7,1.20218509815064,0.617800929161228,6,1.17341223859657,0.654893839686035,,,,17.2473142857143,0.237407142857143,35.5783714285714,64,27,61,0.544444444444445,0.164444444444444,0.263333333333333,0.544444444444445,,,,2331.32833333333,35.5246666666667,0.5825
MAI20131217,458,Maria Island,148.23333,-42.59667,2013-12-17T11:05:00Z,2013,12,17,11:05:00,2013-12-17T00:05:00Z,19.56467,6893.61,375.7339,0.684985380611119,0.995535712482271,24,1.47846639615853,0.465211250369745,332710474.793381,200929.63,0.871016265918297,53883.6162430635,10,1.42955117340361,0.620846186207505,7,1.30555037355943,0.670920172852398,2,0.657317036651165,0.948308029068465,15.5063615384615,0.0806076923076923,35.1774615384615,22,11,39,0.544444444444445,0.147777777777778,0.281428571428571,0.355555555555556,,,,2320.48,35.2272222222222,0.525
MAI20130214,399,Maria Island,148.23333,-42.59667,2013-02-14T11:00:00Z,2013,2,14,11:00:00,2013-02-14T00:00:00Z,9.89238,824.8336,560.299,0.93504854907826,,21,1.46882640355136,0.482448867957661,32038938.2609197,27224.97,0.938162832172629,39475.3421163378,7,1.50867639124086,0.775306296631057,7,1.50867639124086,0.775306296631057,,,,,,,,,,0.755555555555556,0.287777777777778,0.32,0.888888888888889,,,,2325.73666666667,33.7898888888889,0.081
MAI20150811,651,Maria Island,148.23333,-42.59667,2015-08-12T09:35:00Z,2015,8,12,09:35:00,2015-08-11T23:35:00Z,1.36737,392.9244,218.466,1.05762574954455,,13,1.79874191495323,0.701277750268487,8323531.56186314,193175,0.260617760617761,666.324847078305,17,2.63721983330823,0.930822890143746,14,2.47141967219497,0.936478205479254,1,0,,11.8599923076923,0.154084615384615,35.2751461538462,77,44,77,1.32222222222222,0.354444444444444,0.0611111111111111,3.91111111111111,,,,2326.25833333333,35.2762222222222,0.4405
MAI20101214,91,Maria Island,148.23333,-42.59667,2010-12-14T11:05:00Z,2010,12,14,11:05:00,2010-12-14T00:05:00Z,26.42513,612.6675,279.3693,0.980838361623843,,18,1.60096348213448,0.553895351959771,101436316.374086,487805,0.892418331101147,5192.30817623846,18,2.121369067955,0.73394332827937,13,2.04198746291287,0.796112194953344,4,1.08699035532303,0.784097797559337,14.1419153846154,0.627369230769231,34.9992230769231,33,26,20,0.722222222222222,0.333333333333333,0.206666666666667,2.57777777777778,,,,,35.0065555555556,2.719
NIN20101108,6,Ningaloo,113.779,-21.99,2010-11-08T15:00:00Z,2010,11,8,15:00:00,2010-11-08T07:00:00Z,33.15651,1403.9179,1113.9399,0.758359583848612,0.969697114369978,27,2.03459129388871,0.617321601950319,12920415.0602442,259665,0.705525291828794,872.150553482372,13,1.27679131862113,0.497784221316844,12,1.25884102563605,0.50659489592635,1,0,,,,,,,,3.11666666666667,0.116666666666667,0.176666666666667,0.216666666666667,,,,2284.0425,35.0085,0.866
NIN20130509,436,Ningaloo,113.779,-21.99,2013-05-09T10:20:00Z,2013,5,9,10:20:00,2013-05-09T02:20:00Z,13.16924,4229.4357,2928.0706,0.758207174226763,0.980392159580739,50,2.45170155886627,0.626709391909097,8468361.53685466,96906.9,0.416848660199593,2662.50049022182,11,2.09769481244005,0.874806684110108,9,1.89880652576241,0.864184091761985,1,0,,27.2725923076923,0.361146153846154,34.8475076923077,50,11,21,4.71666666666667,0.106666666666667,0.101666666666667,2,,,,2284.645,,0.156
NIN20111107,92,Ningaloo,113.779,-21.99,2011-11-07T10:00:00Z,2011,11,7,10:00:00,2011-11-07T02:00:00Z,18.36056,1287.2197,1188.2027,0.784653416008451,0.962184943840837,30,2.01922970009291,0.593682010629479,10433719.051804,356950,0.500173792144595,354.770191623477,9,1.27139967058344,0.578638926442744,8,1.23342703447066,0.593153021976399,1,0,,24.4690642857143,0.172864285714286,34.7406214285714,31,16,,3.1,0.106666666666667,0.0983333333333333,0.15,,,,2283.9575,34.7871666666667,0.342
NSI20090916,165,North Stradbroke,153.562,-27.345,2009-09-17T08:30:00Z,2009,9,17,08:30:00,2009-09-16T22:30:00Z,15.22545,40.7205,27.2311,0.731679036313882,0.985221828867059,33,1.14174878495653,0.32653977286915,25486822.3382459,238382,0.66306551873151,2709.13761580153,9,1.3957333946188,0.635225642847535,9,1.3957333946188,0.635225642847535,,,,22.3725333333333,0.231808333333333,35.3215083333333,13,11,53,1.07142857142857,0.235714285714286,0.282857142857143,2.11428571428571,,,,2314.126,35.4292857142857,
NSI20101215,162,North Stradbroke,153.562,-27.345,2010-12-16T08:30:00Z,2010,12,16,08:30:00,2010-12-15T22:30:00Z,12.00419,5111.5868,3658.4816,0.737500035228422,0.961538407854879,37,1.30951506284547,0.362654342891593,32635531.0222057,357061,0.962281844230268,2287.51695489006,10,1.58525416225358,0.688467135080892,10,1.58525416225358,0.688467135080892,,,,26.5744384615385,0.144861538461538,35.1520307692308,13,11,64,1.04285714285714,0.244285714285714,0.134285714285714,2.94285714285714,,,,2320.992,35.4267142857143,
NSI20150907,638,North Stradbroke,153.562,-27.345,2015-09-07T10:40:00Z,2015,9,7,10:40:00,2015-09-07T00:40:00Z,13.75306,1890.3228,1105.9033,0.611804975325652,0.964285555582711,28,1.62018713257177,0.486220796960202,8122623.12984738,210702.88,0.600735878031207,848.048805678811,15,1.54490557831807,0.570486314356091,11,1.47921179158388,0.616879230867168,2,0.693147180559945,1,20.6182714285714,0.273285714285714,35.63895,18,21,54,1.34285714285714,0.328571428571429,0.148571428571429,3,,,,2332.026,35.5972857142857,0.583
NSI20160720,710,North Stradbroke,153.562,-27.345,2016-07-20T10:30:00Z,2016,7,20,10:30:00,2016-07-20T00:30:00Z,9.09155,1568.8403,1138.0522,0.914574124763338,0.9263155240838,35,1.86219430316196,0.523772713938405,,,,,,,,,,,,,,21.67714,0.208573333333333,35.7188,19.842,48.61,18.85,0.885714285714286,0.182857142857143,0.0571428571428571,1.45714285714286,0.0614285714285714,,,2338.242,35.7021428571429,0.2185
NSI20161019,727,North Stradbroke,153.562,-27.345,2016-10-20T09:40:00Z,2016,10,20,09:40:00,2016-10-19T23:40:00Z,13.02007,3118.3899,1691.0033,0.535115846564605,0.960937445891417,28,1.27930805096737,0.383922429448996,4801377.76198372,73417.11,0.417112197032257,1853.61367545944,9,2.02861693204882,0.923263353675112,7,1.77799143716926,0.913706852308894,2,0.562362468913947,0.811317545084225,22.80472,0.202666666666667,35.70462,22.818,29.762,25.795,1.02857142857143,0.294285714285714,0.162857142857143,2.54285714285714,0.0285714285714286,,,2333.172,35.5786666666667,0.157
NSI20200122,1003,North Stradbroke,153.562,-27.345,2020-01-22T10:35:00Z,2020,1,22,10:35:00,2020-01-22T00:35:00Z,22.25308,2732.6101,2057.4945,0.645776895904459,0.954314594173649,45,2.13413355925581,0.560631147360946,29728836.4842362,72900,0.93730407523511,11669.9757333996,11,1.31862482528005,0.549909264277917,10,1.30021790194618,0.564677460087051,1,0,,26.40724,0.331346666666667,35.39364,15.894,10.927,28.807,1.04285714285714,0.265714285714286,,2.67142857142857,0.137142857142857,,,2328.124,35.4997142857143,0.4915
NSI20200228,1004,North Stradbroke,153.562,-27.345,2020-02-28T10:30:00Z,2020,2,28,10:30:00,2020-02-28T00:30:00Z,10.6861,3285.5616,2404.6966,0.624551810143818,0.98536578704292,37,1.56429961351701,0.433213839627692,12132630.1629756,48750,0.845454545454546,7730.68391565598,19,2.35339387754701,0.799267328750432,19,2.35339387754701,0.799267328750432,,,,27.5096733333333,0.162953333333333,35.3894466666667,19.867,10.927,34.766,1.74285714285714,0.277142857142857,,3.17142857142857,0.305714285714286,,,2326.91,35.5125714285714,0.227
NSI20210226,1208,North Stradbroke,153.562,-27.345,2021-02-26T10:40:00Z,2021,2,26,10:40:00,2021-02-26T00:40:00Z,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.4735714285714,
NSI20100916,184,North Stradbroke,153.562,-27.345,2010-09-16T12:45:00Z,2010,9,16,12:45:00,2010-09-16T02:45:00Z,13.5023,1386.6647,943.0176,0.69138470557632,0.964824467000077,30,1.08256083443085,0.318288153538976,70293085.8297572,401953,0.96130865015861,4837.50654745704,13,1.88474634892558,0.734808406038418,11,1.85460401521901,0.773429947611793,2,0.636514168294813,0.918295834054489,21.4665153846154,0.241453846153846,35.4764384615385,25,22,52,1.04285714285714,0.381428571428571,0.275714285714286,2.6,,,,2324.968,35.5051428571429,
NSI20110119,167,North Stradbroke,153.562,-27.345,2011-01-19T10:00:00Z,2011,1,19,10:00:00,2011-01-19T00:00:00Z,13.66304,2564.3652,1831.3835,0.747637003601797,0.972167266520723,32,1.06982938943527,0.308687510947107,61343069.3980379,472981,0.983640103370075,3186.26318987443,14,1.90878690185192,0.723283606017836,14,1.90878690185192,0.723283606017836,,,,26.5338846153846,0.505669230769231,34.2130769230769,20,11,52,1.32857142857143,0.214285714285714,0.225714285714286,2.27142857142857,,,,2300.166,35.1177142857143,
NSI20081030,285,North Stradbroke,153.562,-27.345,2008-10-30T10:30:00Z,2008,10,30,10:30:00,2008-10-30T00:30:00Z,12.36425,3517.0291,2694.0313,0.764351019348668,0.944444402442021,29,0.793449202914259,0.235633945746147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSI20120806,299,North Stradbroke,153.562,-27.345,2012-08-06T10:15:00Z,2012,8,6,10:15:00,2012-08-06T00:15:00Z,7.4134,1645.9946,1392.0228,0.743799749718987,0.947368499385102,43,1.70935688134442,0.454471133884143,24503705.2395072,133747.34,0.891651298892156,3230.76864436669,15,1.56705507367675,0.57866544462098,14,1.46842799642679,0.556421408488641,1,0,,,,,,,,0.728571428571429,0.178571428571429,0.167142857142857,1.21428571428571,,,,2321.294,35.46,0.367
NSI20180913,870,North Stradbroke,153.562,-27.345,2018-09-13T10:20:00Z,2018,9,13,10:20:00,2018-09-13T00:20:00Z,20.56851,3298.4205,2063.924,0.483691682687929,0.983050767034708,23,1.18490014853696,0.377899006324856,7842432.13802136,99236.85,0.0363238418148999,1034.53374943861,11,2.03445464825016,0.848433487203939,10,1.96386846787121,0.852897238780262,1,0,,21.2279214285714,0.1947,35.60105,29.8,10.927,52.644,0.928571428571429,0.197142857142857,0.465714285714286,1.5,0.11,,,2332.278,35.5701428571429,0.262
