NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Abylopsis eschscholtzii,Abylopsis tetragona,Aglaura hemistoma,Aidanosagitta neglecta,Aidanosagitta regularis,Bassia bassensis,Bougainvillia vervoorti,Brooksia rostrata,Calanus Australis,Chelophyes appendiculata,Chelophyes contorta,Climacocylis scalaria,Codonella amphorella,Codonella galea,Codonellopsis morchella,Codonellopsis obesa,Codonellopsis orthoceras,Codonellopsis ostenfeldi,Cyttarocylis ampulla,Dadayiella ganymedes,Diacavolinia longirostris,Diphyes chamissonis,Doliolum denticulatum,Doliolum nationalis,Euconchoecia aculeata,Eudoxoides mitra,Eudoxoides spiralis,Evadne nordmanni,Evadne spinifera,Flaccisagitta enflata,Fritillaria borealis,Fritillaria formica,Fritillaria haplostoma,Fritillaria pellucida,Gazelletta hexanema,Hydromyles globulosus,Ihlea magalhanica,Krohnitta subtilis,Lensia conoidea,Lensia multicristata,Lensia subtilis,Lensia subtiloides,Leprotintinnus nordqvisti,Lipmanella dictyoceras,Liriope tetraphylla,Mesosagitta minima,Nanomia bijuga,Nyctiphanes australis,Oikopleura (Coecaria) longicauda,Pegea confoederata,Pelagobia longicirrata,Penilia avirostris,Pleopis polyphemoides,Podon intermedius,Primno macropa,Pseudevadne tergestina,Pterosagitta draco,Rhabdonella amor,Rhabdonella apophysata,Rhabdonella spiralis,Rhabdosoma whitei,Salpa fusiformis,Salpingella acuminata,Serratosagitta pacifica,Serratosagitta serratodentata,Serratosagitta tasmanica,Solmundella bitentaculata,Tectillaria fertilis,Thalia democratica,Themisto gaudichaudii,Thysanoessa gregaria,Tintinnopsis lobiancoi,Tintinnopsis mortensenii,Tintinnopsis radix,Xystonella treforti,Xystonellopsis heros,Xystonellopsis pulchra,Zonosagitta pulchra,Zoothamnium pelagicum
NRSROT20131218,Rottnest Island,-32,115.41667,2013-12-18 10:43:00,2013,12,18,10:43:00,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.6224,-999,0,0,0,110.0188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,2286.819,0,0,0,117.8773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSMAI20131217,Maria Island,-42.59667,148.23333,2013-12-17 11:05:00,2013,12,17,11:05:00,0,0,4.4204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1051,5.5255,-999,0,0,6.6306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,1.1051,0,16.5765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1051,0,0,0,0,0,0,0,0,0,0
NRSNSI20131212,North Stradbroke,-27.345,153.562,2013-12-12 10:20:00,2013,12,12,10:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,25.7187,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,-999,0,0,0,0,0,0,0,64.2967,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSYON20131205,Yongala,-19.30847,147.61842,2013-12-05 11:26:00,2013,12,5,11:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,-999,0,0,0,0,27.2024,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSPHB20131202,Port Hacking,-34.11923,151.22667,2013-12-03 09:30:00,2013,12,3,09:30:00,0,0,1.7682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6816,-999,0,0,0,28.2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,17.6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSROT20131122,Rottnest Island,-32,115.41667,2013-11-22 10:26:00,2013,11,22,10:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.5848,-999,0,0,0,23.5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,510.8015,0,0,0,23.5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSNSI20131121,North Stradbroke,-27.345,153.562,2013-11-22 09:55:00,2013,11,22,09:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,19.289,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSMAI20131117,Maria Island,-42.59667,148.23333,2013-11-18 10:50:00,2013,11,18,10:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,4.7788,0,0,0,0,0,140.9748,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,78.8503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSYON20131114,Yongala,-19.30847,147.61842,2013-11-14 10:32:00,2013,11,14,10:32:00,0,0,54.4049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8006,0,0,0,0,-999,0,0,0,0,27.2024,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0
NRSPHB20131027,Port Hacking,-34.11923,151.22667,2013-10-28 10:17:00,2013,10,28,10:17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,-999,0,0,0,31.8269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,120.2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSPHB20131020,Port Hacking,-34.11923,151.22667,2013-10-21 09:36:00,2013,10,21,09:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1453,-999,0,0,0,7.0726,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,77.799,0,0,0,21.2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSROT20131017,Rottnest Island,-32,115.41667,2013-10-17 08:00:00,2013,10,17,08:00:00,0,0,11.7877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,172.8867,0,0,0,180.7451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSNSI20131016,North Stradbroke,-27.345,153.562,2013-10-16 10:40:00,2013,10,16,10:40:00,0,0,3.2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.1714,-999,0,0,0,3.2148,0,0,0,0,22.5038,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSYON20131015,Yongala,-19.30847,147.61842,2013-10-15 11:40:00,2013,10,15,11:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,13.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSROT20131001,Rottnest Island,-32,115.41667,2013-10-01 11:55:00,2013,10,1,11:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5755,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,55.0094,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSMAI20130924,Maria Island,-42.59667,148.23333,2013-09-24 11:40:00,2013,9,24,11:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0.7367,0,0,0,0,0,4.4204,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,5.8938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSDAR20130916,Darwin,-12.4,130.76805,2013-09-16 11:26:00,2013,9,16,11:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSPHB20130915,Port Hacking,-34.11923,151.22667,2013-09-16 08:15:00,2013,9,16,08:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8491,-999,0,0,0,0,0.4811,0,0,0,3.3679,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,49.0754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSNSI20130913,North Stradbroke,-27.345,153.562,2013-09-13 10:25:00,2013,9,13,10:25:00,0,0,19.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353.6318,-999,0,0,0,0,6.4297,0,0,0,25.7187,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,45.0077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSYON20130912,Yongala,-19.30847,147.61842,2013-09-12 11:26:00,2013,9,12,11:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,40.8037,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,27.2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSKAI20130827,Kangaroo Island,-35.83217,136.44733,2013-08-28 08:55:00,2013,8,28,08:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,1.0104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSPHB20130826,Port Hacking,-34.11923,151.22667,2013-08-27 09:30:00,2013,8,27,09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,2.8868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSMAI20130821,Maria Island,-42.59667,148.23333,2013-08-21 11:21:00,2013,8,21,11:21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0.4019,0,0,0,0,0,0.6028,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0.8037,0,0,0,0,0,0,0,0,0,0,0,0.6028,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSNSI20130819,North Stradbroke,-27.345,153.562,2013-08-19 10:10:00,2013,8,19,10:10:00,0,0,2.1432,0,0,2.1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1432,51.4374,-999,0,0,0,0,0,0,0,0,19.289,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,2.1432,0,0,0,2.1432,0,0,0,0,0,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0
NRSYON20130808,Yongala,-19.30847,147.61842,2013-08-08 10:58:00,2013,8,8,10:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSMAI20130807,Maria Island,-42.59667,148.23333,2013-08-07 11:30:00,2013,8,7,11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,9.4302,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,3.1434,0,34.5774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSNIN20130806,Ningaloo,-21.99,113.779,2013-08-06 14:03:00,2013,8,6,14:03:00,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,21.2179,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0
NRSNSI20130806,North Stradbroke,-27.345,153.562,2013-08-06 10:15:00,2013,8,6,10:15:00,0,0,3.2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.5857,-999,0,0,0,0,0,0,0,0,9.6445,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,6.4297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSPHB20130725,Port Hacking,-34.11923,151.22667,2013-07-26 09:24:00,2013,7,26,09:24:00,0,0,7.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,14.1453,0,0,0,56.5811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSESP20130725,Esperance,-33.93333,121.85,2013-07-25 09:57:00,2013,7,25,09:57:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,55.0094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSYON20130719,Yongala,-19.30847,147.61842,2013-07-19 11:08:00,2013,7,19,11:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,13.6012,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSROT20130712,Rottnest Island,-32,115.41667,2013-07-12 12:35:00,2013,7,12,12:35:00,0,0,3.9292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,3.9292,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,3.9292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSNSI20130706,North Stradbroke,-27.345,153.562,2013-07-07 09:40:00,2013,7,7,09:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.289,-999,0,0,0,0,12.8593,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSDAR20130617_18:30,Darwin,-12.4,130.76805,2013-06-18 04:00:00,2013,6,18,04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSDAR20130617_15:00,Darwin,-12.4,130.76805,2013-06-18 00:30:00,2013,6,18,00:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.4358,-999,0,0,0,0,28.2905,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSDAR20130617_11:30,Darwin,-12.4,130.76805,2013-06-17 21:00:00,2013,6,17,21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSDAR20130617_08:00,Darwin,-12.4,130.76805,2013-06-17 17:30:00,2013,6,17,17:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSPHB20130611,Port Hacking,-34.11923,151.22667,2013-06-12 09:55:00,2013,6,12,09:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSYON20130611,Yongala,-19.30847,147.61842,2013-06-11 13:34:00,2013,6,11,13:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,-999,0,0,0,0,27.2024,0,0,0,0,0,0,0,0,0,13.6012,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSMAI20130611,Maria Island,-42.59667,148.23333,2013-06-11 11:55:00,2013,6,11,11:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,4.4204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSNSI20130520,North Stradbroke,-27.345,153.562,2013-05-20 10:05:00,2013,5,20,10:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2148,16.0742,-999,0,0,0,0,0,0,0,0,3.2148,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSROT20130517,Rottnest Island,-32,115.41667,2013-05-17 10:00:00,2013,5,17,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,3.9292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSYON20130515,Yongala,-19.30847,147.61842,2013-05-15 10:30:00,2013,5,15,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSPHB20130514,Port Hacking,-34.11923,151.22667,2013-05-15 09:40:00,2013,5,15,09:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0.0832,0,0,0.0832,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0.416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSNIN20130509,Ningaloo,-21.99,113.779,2013-05-09 10:20:00,2013,5,9,10:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,14.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSKAI20130506,Kangaroo Island,-35.83217,136.44733,2013-05-07 07:55:00,2013,5,7,07:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSMAI20130424,Maria Island,-42.59667,148.23333,2013-04-24 10:50:00,2013,4,24,10:50:00,0,0,2.2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4204,0,-999,0,0,19.8918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,59.6754,0,19.8918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSKAI20130423,Kangaroo Island,-35.83217,136.44733,2013-04-23 13:16:00,2013,4,23,13:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,1.7682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,45.9721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSROT20130423,Rottnest Island,-32,115.41667,2013-04-23 10:38:00,2013,4,23,10:38:00,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,3.9292,0,0,0,3.9292,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,117.8773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSPHB20130422,Port Hacking,-34.11923,151.22667,2013-04-23 09:32:00,2013,4,23,09:32:00,0,0,2.0208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0519,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,3.0311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSNSI20130418,North Stradbroke,-27.345,153.562,2013-04-18 10:05:00,2013,4,18,10:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.837,0,-999,0,0,0,0,1.837,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6741,0,0,0,0,0,0,0,0,0,0,0,0
NRSYON20130416,Yongala,-19.30847,147.61842,2013-04-16 11:35:00,2013,4,16,11:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2024,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSDAR20130405,Darwin,-12.4,130.76805,2013-04-05 09:40:00,2013,4,5,09:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,16.8396,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSNSI20130326,North Stradbroke,-27.345,153.562,2013-03-26 11:10:00,2013,3,26,11:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSROT20130321,Rottnest Island,-32,115.41667,2013-03-21 11:34:00,2013,3,21,11:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,7.8585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,23.5755,0,0,0,78.5848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSPHB20130319,Port Hacking,-34.11923,151.22667,2013-03-20 09:27:00,2013,3,20,09:27:00,0,0,2.1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8291,0,-999,0,0.7073,0,0,0,0,0,0,2.1218,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,4.2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSMAI20130313,Maria Island,-42.59667,148.23333,2013-03-14 10:00:00,2013,3,14,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,33.153,0,0,0,4.4204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSESP20130314,Esperance,-33.93333,121.85,2013-03-14 09:24:00,2013,3,14,09:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,298.6225,0,0,0,39.2924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRSPHB20130227,Port Hacking,-34.11923,151.22667,2013-02-28 08:03:00,2013,2,28,08:03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,173.2796,0,0,0,1.1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
