TripCode,Route,Latitude,Longitude,SampleDateUTC,Year,Month,Day,Time_24hr,Amphipod,Appendicularian,Ascidian,Brachiopod,Bryozoan,Cephalopod,Chaetognath,Ciliophora,Cirripedia,Cladoceran,Cnidarian,Copepod,Ctenophore,Decapod,Echinoderm,Egg,Euphausiid,Fish,Foraminifera,Isopod,Mollusc,Mysida,Nematode,Noctilucaceae,Ostracod,Platyhelminthes,Polychaete,Radiozoa,Sipunculid,Thaliacean,Thecostraca,Urochordata
ANHO20110201,ANHO,-57.6292,146.814,2011-02-02T02:26:00Z,2011,2,2,02:26:00,0,1.3333,0,0,0,0,0,0,0,0,0,14.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20110201,ANHO,-57.8802,146.789,2011-02-02T01:20:00Z,2011,2,2,01:20:00,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20110201,ANHO,-57.9636,146.7835,2011-02-02T00:58:00Z,2011,2,2,00:58:00,0,0.6667,0,0,0,0,0,0,0,0,0,9.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20110201,ANHO,-58.5438,146.7359,2011-02-01T22:37:00Z,2011,2,1,22:37:00,0.6667,1.3333,0,0,0,0,0,0,0,0,0,55.3334,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20110201,ANHO,-59.0447,146.7301,2011-02-01T19:53:00Z,2011,2,1,19:53:00,0,0,0,0,0,0,0,0,0,0,0,50.0001,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20110201,ANHO,-59.2108,146.7265,2011-02-01T18:59:00Z,2011,2,1,18:59:00,1.3333,0,0,0,0,0,0,0,0,0,0,122.6666,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20110201,ANHO,-59.5438,146.7057,2011-02-01T17:13:00Z,2011,2,1,17:13:00,4,0,0,0,0,0,0,0,0,0,0,145.3332,0,0,0,0,2.6667,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
ANHO20110201,ANHO,-59.7093,146.6956,2011-02-01T16:21:00Z,2011,2,1,16:21:00,3.3333,0,0,0,0,0,0.6667,0,0,0,0,113.3333,0,0,0,0,2,0,0,0,0,0,0,0,2.6667,0,0,0,0,0,0,0
ANHO20110201,ANHO,-60.1261,146.6695,2011-02-01T14:07:00Z,2011,2,1,14:07:00,6,1.3333,0,0,0,0,0,0,0,0,0,116.6667,0,0,0,0,2.0001,0,0,0,0,0,0,0,4.6667,0,0,0,0,0,0,0
ANHO20110201,ANHO,-60.3778,146.6544,2011-02-01T12:57:00Z,2011,2,1,12:57:00,2.6667,4,0,0,0,0,0,0,0,0,0,128.6668,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20110201,ANHO,-60.5408,146.6367,2011-02-01T12:12:00Z,2011,2,1,12:12:00,0,5.3333,0,0,0,0,0,0,0,0,0,195.3333,0,0,0,0,3.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20110201,ANHO,-60.6249,146.6263,2011-02-01T11:48:00Z,2011,2,1,11:48:00,0,6.6667,0,0,0,0,0,0,0,0,0,164,0,0,0,0,4.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20110201,ANHO,-61.21,146.6089,2011-02-01T09:08:00Z,2011,2,1,09:08:00,0,2.6667,0,0,0,0,0,0,0,0,0,35.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20110201,ANHO,-61.708,146.564,2011-02-01T06:53:00Z,2011,2,1,06:53:00,0,0.6667,0,0,0,0,0,0,0,0,0,52.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20110201,ANHO,-61.7901,146.5592,2011-02-01T06:31:00Z,2011,2,1,06:31:00,0,0.6667,0,0,0,0,0,0,0,0,0,62.6668,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20110201,ANHO,-62.2069,146.5349,2011-02-01T04:39:00Z,2011,2,1,04:39:00,0,1.3333,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANHO20110201,ANHO,-62.4584,146.5295,2011-02-01T03:31:00Z,2011,2,1,03:31:00,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0
MEAD20110103,MEAD,-36.21161,138.56303,2011-01-03T16:21:05Z,2011,1,3,16:21:05,0,0,0,0,0,0,0,0,0,7.3333,0,120.6668,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20110103,MEAD,-36.47709,138.81307,2011-01-03T14:59:39Z,2011,1,3,14:59:39,0,0,0,0,0,0,0,0,1.3333,320.6667,0,63.9999,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20110103,MEAD,-38.76958,142.24411,2011-01-03T00:03:49Z,2011,1,3,00:03:49,0,0,0,0,0,0,0,0,0,6,0,48.0003,0,1.3333,0,0,0,0,0,0,1.3333,0,0,0,0.6667,0,0,0,0,0.6667,0,0
MEAD20110103,MEAD,-38.94486,143.06761,2011-01-02T21:20:56Z,2011,1,2,21:20:56,0,0.6667,0,0,0,0,0,0,0,2,0,51.3335,0,0.6667,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0
MEAD20110103,MEAD,-38.40086,144.45382,2011-01-02T15:55:11Z,2011,1,2,15:55:11,0,0,0,0,0,0,0,0,0,0,0,6.6668,0,0.6667,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
SYME20101231,SYME,-39.08935,145.93544,2011-01-01T03:07:31Z,2011,1,1,03:07:31,0,0,0,0,0,0,0,0,0,0,0,10.6667,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYME20101231,SYME,-39.09999,146.72929,2011-01-01T01:05:53Z,2011,1,1,01:05:53,0,0.6667,0,0,0,0,0,0,0,1.3333,0,6.6667,0,1.3333,0,0,0,1.3333,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
SYME20101231,SYME,-38.78501,147.9459,2010-12-31T22:03:27Z,2010,12,31,22:03:27,0,10.6667,0,0,0,0,0.6667,0,0,1.3333,0,82.0001,0,0.6667,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0
SYME20101231,SYME,-38.4483,149.14744,2010-12-31T19:01:00Z,2010,12,31,19:01:00,0,0,0,0,0,0,0.6667,0,0.6667,0,0,15.3335,0,0.6667,0,0,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYME20101231,SYME,-34.94163,151.14405,2010-12-31T06:51:14Z,2010,12,31,06:51:14,0,0,0,0,0,0,0,0,0,0.6667,0,6.6668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101210,HOAN,-47.9,141.1669,2010-12-12T07:42:00Z,2010,12,12,07:42:00,0,0,0,0,0,0,0,0,0,0,0,10.6667,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0
HOAN20101210,HOAN,-47.8062,141.3682,2010-12-12T06:49:00Z,2010,12,12,06:49:00,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101210,HOAN,-47.2705,142.4714,2010-12-12T01:40:00Z,2010,12,12,01:40:00,0,1.3333,0,0,0,0,0,0,0,0,0,9.3334,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0
HOAN20101210,HOAN,-46.8283,143.2054,2010-12-11T22:10:00Z,2010,12,11,22:10:00,0,0,0,0,0,0,0,0,0,0,0,19.3334,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101210,HOAN,-46.6129,143.5741,2010-12-11T20:31:00Z,2010,12,11,20:31:00,0,0.6667,0,0,0,0,0,0,0,0,0,63.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101210,HOAN,-46.0979,144.8135,2010-12-11T15:17:00Z,2010,12,11,15:17:00,0,0.6667,0,0,0,0,0.6667,0,0,0,0,62.6667,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0
HOAN20101210,HOAN,-46.0129,145.0227,2010-12-11T14:21:00Z,2010,12,11,14:21:00,0,0,0,0,0,0,0.6667,0,0,0,0,62.0001,0,0,0,0,0.6667,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
HOAN20101210,HOAN,-45.2475,146.8587,2010-12-11T04:52:00Z,2010,12,11,04:52:00,0,0,0,0,0,0,0,0,0,0,0,5.3333,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0
HOAN20101210,HOAN,-44.8532,146.8911,2010-12-10T23:55:00Z,2010,12,10,23:55:00,0,0.6667,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,77.3333,0,0,0,0,0,0,0,0
HOAN20101210,HOAN,-44.7923,146.8097,2010-12-10T23:29:00Z,2010,12,10,23:29:00,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,69.3333,0,0,0,0,0,0,0,0
SYHO20101104,SYHO,-38.90863,148.83333,2010-11-06T05:54:46Z,2010,11,6,05:54:46,0,0,0,0,0,0,0,0,0,0,0,6.6668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3333,0,0
SYHO20101104,SYHO,-37.60166,150.01341,2010-11-04T17:50:58Z,2010,11,4,17:50:58,0,0,0,0,0,0,0.6667,0,1.3333,0,0,42.6669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYHO20101104,SYHO,-37.03544,150.4559,2010-11-04T13:21:50Z,2010,11,4,13:21:50,0,0.6667,0,0,0,0,0,0,0,0.6667,0,67.3337,0,1.3333,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-55.1905,113.7709,2010-10-28T02:02:00Z,2010,10,28,02:02:00,0,2.6667,0,0,0,0,0.6667,0,0,0,0,22.6666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-55.1448,113.8932,2010-10-28T01:21:00Z,2010,10,28,01:21:00,0,3.3333,0,0,0,0,0,0,0,0,0,23.3334,0,0,0,0,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-55.1009,114.014,2010-10-28T00:42:00Z,2010,10,28,00:42:00,0,0.6667,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-54.4309,115.8435,2010-10-27T15:17:00Z,2010,10,27,15:17:00,0,6.6667,0,0,0,0,0,0,0,0,0,32.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-54.2365,116.3093,2010-10-27T13:03:00Z,2010,10,27,13:03:00,0,12,0,0,0,0,0,0,0,0,0,19.3333,0,0,0,0,0.6667,0,0,0,0,0,0,0,2.6667,0,0,0,0,0,0,0
HOAN20101021,HOAN,-54.1905,116.4246,2010-10-27T12:30:00Z,2010,10,27,12:30:00,0,7.3333,0,0,0,0,0,0,0,0,0,10.6666,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
HOAN20101021,HOAN,-54.1436,116.5454,2010-10-27T11:56:00Z,2010,10,27,11:56:00,0,5.3333,0,0,0,0,0,0,0,0,0,9.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-53.6201,117.9868,2010-10-27T06:56:00Z,2010,10,27,06:56:00,0,3.3333,0,0,0,0,0,0,0,0,0,7.3333,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-52.9263,119.8943,2010-10-26T23:54:00Z,2010,10,26,23:54:00,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-52.7441,120.3512,2010-10-26T21:56:00Z,2010,10,26,21:56:00,0,0,0,0,0,0,0,0,0,0,0,9.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-52.4414,121.173,2010-10-26T18:07:00Z,2010,10,26,18:07:00,0.6667,0.6667,0,0,0,0,0,0,0,0,0,8.6667,0,0.6667,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-51.6637,123.4149,2010-10-26T07:08:00Z,2010,10,26,07:08:00,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-47.3585,134.0587,2010-10-23T22:47:00Z,2010,10,23,22:47:00,0,0,0,0,0,0,0,0,0,0,0,1.3333,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-47.3314,134.1762,2010-10-23T22:09:00Z,2010,10,23,22:09:00,0,0,0,0,0,0,0,0,0,0,0,2.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-47.2439,134.5225,2010-10-23T20:20:00Z,2010,10,23,20:20:00,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-47.1839,134.7493,2010-10-23T19:08:00Z,2010,10,23,19:08:00,0,0,0,0,0,0,0,0,0,0,0,7.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-47.0912,135.0911,2010-10-23T17:21:00Z,2010,10,23,17:21:00,0,0.6667,0,0,0,0,0,0,0,0,0,18.6667,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0
MEAD20101023,MEAD,-36.98993,139.30079,2010-10-23T16:45:15Z,2010,10,23,16:45:15,0,0,0,0,0,0,0,0,0,4.6667,0,40.0001,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEAD20101023,MEAD,-38.76349,142.21601,2010-10-23T08:02:40Z,2010,10,23,08:02:40,0,0,0,0,0,0,0,0,0,0,0,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-46.5296,137.1229,2010-10-23T07:26:00Z,2010,10,23,07:26:00,0,0,0,0,0,0,0.6667,0,0,0,0,10.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-46.4031,137.5688,2010-10-23T05:09:00Z,2010,10,23,05:09:00,0,0,0,0,0,0,0,0,0,0,0,4.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-46.2745,138.0134,2010-10-23T02:54:00Z,2010,10,23,02:54:00,0,0,0,0,0,0,0.6667,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-46.2092,138.2377,2010-10-23T01:45:00Z,2010,10,23,01:45:00,0,0,0,0,0,0,0.6667,0,0,0,0,6.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-46.0822,138.6809,2010-10-22T23:33:00Z,2010,10,22,23:33:00,0,0.6667,0,0,0,0,0,0,0,0,0,9.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-45.6029,140.3391,2010-10-22T15:33:00Z,2010,10,22,15:33:00,0,0,0,0,0,0,0.6667,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0
HOAN20101021,HOAN,-45.5723,140.4485,2010-10-22T15:05:00Z,2010,10,22,15:05:00,0,0,0,0,0,0,1.3334,0,0,0,0,46.6667,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0
HOAN20101021,HOAN,-45.5411,140.5605,2010-10-22T14:36:00Z,2010,10,22,14:36:00,0.6667,0,0,0,0,0,0.6667,0,0,0,0,76.6666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-45.0795,142.2124,2010-10-22T07:41:00Z,2010,10,22,07:41:00,0,0,0,0,0,0,0,0,0,0,0,14.6667,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-45.047,142.3168,2010-10-22T07:15:00Z,2010,10,22,07:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-44.9491,142.6422,2010-10-22T05:53:00Z,2010,10,22,05:53:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-44.8238,143.0776,2010-10-22T04:06:00Z,2010,10,22,04:06:00,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-44.5152,144.165,2010-10-21T23:46:00Z,2010,10,21,23:46:00,0,0,0,0,0,0,0,0,0,0,0,16.6666,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20101021,HOAN,-44.4477,144.3808,2010-10-21T22:53:00Z,2010,10,21,22:53:00,0,0,0,0,0,0,0,0,0,0,0,32.6666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYME20101021,SYME,-37.42298,150.3198,2010-10-21T01:33:13Z,2010,10,21,01:33:13,0,0,0,0,0,0,0,0,0,0,0,533.3334,0,0,0,0,2.6667,0,0,0,2.6667,0,0,0,0,0,0,0,0,0,0,0
SYME20101021,SYME,-36.77934,150.54107,2010-10-20T23:35:15Z,2010,10,20,23:35:15,0,0,0,0,0,0,0,0,0,0,0,1551.9999,0,0,0,0,5.3333,0,0,0,5.3333,0,0,0,0,0,0,0,0,0,0,0
BRSY20101017,BRSY,-32.51823,152.73664,2010-10-18T02:00:58Z,2010,10,18,02:00:58,0,14.6667,0,0,0,0,2,0,0,0,0,58.6668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6667,0,0
BRSY20101017,BRSY,-31.58573,153.15683,2010-10-17T21:27:42Z,2010,10,17,21:27:42,0.6667,10,0,0,0,0,5.3333,0,0.6667,0.6667,0,71.3335,0,2.6666,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3.3333,0,0
BRSY20101017,BRSY,-30.28578,153.51637,2010-10-17T15:23:21Z,2010,10,17,15:23:21,1.3333,2.6667,0,0,0,0,20.6667,0,2.6667,0,0,172.6671,0,4,0,0,0,0,0,0,0,0,0,0,1.3333,0,0,0,0,2.6667,0,0
HOSY20100917,HOSY,-39.89224,149.31732,2010-09-17T13:34:33Z,2010,9,17,13:34:33,0,4,0,0,0,0,0,0,0,2,0,42.6667,0,0.6667,0.6667,0,1.3333,0,0,0.6667,0,0,0,0,0,0,0,0,0,1.3333,0,0
HOSY20100917,HOSY,-40.54049,149.11135,2010-09-17T09:39:11Z,2010,9,17,09:39:11,0.6667,0,0,0,0,0,0,0,0,0,0,28.0002,0,0,0,0,2.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOSY20100917,HOSY,-41.51216,148.79478,2010-09-17T03:46:08Z,2010,9,17,03:46:08,0,6.6667,0,0,0.6667,0,0,0,0,0,0,38.0003,0,2,0,0,2.6667,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0
HOSY20100917,HOSY,-43.1296,148.24544,2010-09-16T17:57:42Z,2010,9,16,17:57:42,0,0,0,0,0,0,0,0,0,0,0,4.6668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUNE20100813,BUNE,-40.46698,172.88548,2010-08-17T03:40:51Z,2010,8,17,03:40:51,0,2.6667,0,0,0,0,0,0,0,0.6667,0,16.0001,0,0,0,1.3333,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUNE20100813,BUNE,-40.46146,172.44881,2010-08-17T02:06:43Z,2010,8,17,02:06:43,0,0,0,0,0,0,0,0,0,0,0,6.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUNE20100813,BUNE,-40.50936,167.4509,2010-08-16T08:38:33Z,2010,8,16,08:38:33,0,4,0,0,0,0,0.6667,0,0,0,0.6667,73.3334,0,0,0,0.6667,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUNE20100813,BUNE,-40.5167,165.70295,2010-08-16T02:58:56Z,2010,8,16,02:58:56,0,4.6667,0,0,0,0,0,0,0,0,0.6667,62.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUNE20100813,BUNE,-40.54278,163.51753,2010-08-15T19:54:26Z,2010,8,15,19:54:26,0,0.6667,0,0,0,0,0,0,0,0,0,46.6668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUNE20100813,BUNE,-40.56572,162.20593,2010-08-15T15:39:43Z,2010,8,15,15:39:43,0,6.6667,0,0,0,0,0,0,0,0,2,46.6668,0,0,0,1.3333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUNE20100813,BUNE,-40.58594,159.42367,2010-08-15T04:20:31Z,2010,8,15,04:20:31,0,0,0,0,0,0,0,0,0,0,0,53.3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUNE20100813,BUNE,-40.60941,158.60577,2010-08-15T01:14:06Z,2010,8,15,01:14:06,0,0,0,0,0,0,0,0,0,0,0,10,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUNE20100813,BUNE,-40.63002,156.41736,2010-08-14T17:29:53Z,2010,8,14,17:29:53,0.6667,0,0,0,0,0,0,0,0,0,0,24.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUNE20100813,BUNE,-40.63652,153.3527,2010-08-14T06:40:01Z,2010,8,14,06:40:01,0,0,0,0,0,0,0,0,0,0,0,4.0001,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUNE20100813,BUNE,-40.70053,148.97278,2010-08-13T15:11:37Z,2010,8,13,15:11:37,0,0,0,0,0,0,0,0,0,0.6667,0,6.6669,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0
BRSY20100810,BRSY,-32.24052,152.85787,2010-08-11T00:38:19Z,2010,8,11,00:38:19,0,6,0,0,0,0,0,0,0.6667,2,0,112.0002,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
BRSY20100810,BRSY,-29.66709,153.64868,2010-08-10T15:19:27Z,2010,8,10,15:19:27,0,0.6667,0,0,0.6667,0,0,0,2,7.3333,0,45.3341,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6667,0,0
BRSY20100810,BRSY,-29.00369,153.74116,2010-08-10T12:59:44Z,2010,8,10,12:59:44,0,1.3333,0,0,0,0,0,0,0,0.6667,0,12.6667,0,2,0.6667,0,3.3333,1.3333,0,0,0,0,0,0,0,0,0,0,0,4,0,0
BRSY20100810,BRSY,-28.33542,153.7562,2010-08-10T10:40:01Z,2010,8,10,10:40:01,0.6667,1.3333,0,0,0,0,2,0,0,0.6667,0,96.0003,0,2.6667,0,0,0,0.6667,0,0,0,0,0,0,2.6667,0,0,0,0,2.6667,0,0
BRSY20100810,BRSY,-27.6693,153.71232,2010-08-10T08:20:18Z,2010,8,10,08:20:18,1.3333,0,0,0,0,0,1.3333,0,2.6667,7.3333,0,102.6669,0,3.3333,0,0,0,0.6667,0,0,0,0,0,0,5.3333,0,0,0,0,0,0,0
SYME20100605,SYME,-39.02906,147.00854,2010-06-05T08:35:22Z,2010,6,5,08:35:22,0,0.6667,0,0,0,0,0,0,0,0,0,14.6668,0,0.6667,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYME20100605,SYME,-36.65693,150.58145,2010-06-04T21:01:14Z,2010,6,4,21:01:14,0,1.3333,0,0,0,0,2.6667,0,0,0,0,5.3334,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
BRSY20100529,BRSY,-30.87546,153.35378,2010-05-30T02:13:09Z,2010,5,30,02:13:09,0,26.6667,0,0,1.2121,0,3.0303,0,0.6061,0,0,35.7579,0,0,0,0,0,0,0,0,0.6061,0,0,0,0,0,0,0,0,1.2121,0,0
BRSY20100529,BRSY,-27.23887,153.68293,2010-05-29T09:57:21Z,2010,5,29,09:57:21,0,6.0606,0,0,0,0,12.7273,0,1.8182,0,0,53.94,0,2.4243,0,0,0,1.2121,0,0,1.8182,0,0,0,0,0,0.6061,0,0,0.6061,0,0
BRSY20100529,BRSY,-26.74629,153.33027,2010-05-29T06:42:12Z,2010,5,29,06:42:12,0,3.0303,0,0,0,0,8.4848,0,0,0,0,4.8487,0,1.8183,0,0.6061,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2121,0,0
FRBO20100407,FRBO,-19.23611,117.94938,2010-04-12T00:30:29Z,2010,4,12,00:30:29,0,0.6667,0,0,0,0,4,0,0,0,0,87.3335,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6667,0,0
FRBO20100407,FRBO,-19.87496,115.94157,2010-04-11T12:47:46Z,2010,4,11,12:47:46,0,4.6667,0,0,0,0,4.6667,0,0,0,0,86.6669,0,1.3333,0,0,0.6667,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0
FRBO20100407,FRBO,-20.52383,114.90763,2010-04-10T20:10:02Z,2010,4,10,20:10:02,0,0.6667,0,0,0,0,1.3333,0,0,0,0,94.0003,0,2.6667,0,0,2.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRBO20100407,FRBO,-21.85098,113.822,2010-04-10T10:50:49Z,2010,4,10,10:50:49,0,2,0,0,0,0,6.6667,0,0,0,0,50.6673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRBO20100407,FRBO,-22.11556,113.6025,2010-04-10T08:58:59Z,2010,4,10,08:58:59,0,3.3333,0,0,0,0,0.6667,0,0,4.0001,0.6667,44.0002,0,0.6667,0,0.6667,1.3334,0,0,0,0,0,0,0,2,0,0,0,0,0.6667,0,0
FRBO20100407,FRBO,-22.37998,113.71824,2010-04-10T00:56:05Z,2010,4,10,00:56:05,0,1.1696,0,0,0,0,1.1696,0,0,0,0,25.1463,0,0.5848,0,1.1696,1.7544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRBO20100407,FRBO,-22.73084,113.55762,2010-04-09T22:42:28Z,2010,4,9,22:42:28,0,2.3392,0,0,0.5848,0,1.1696,0,0.5848,0,1.1696,50.2927,0,5.848,0,4.0936,4.6784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
