SAMPLE,TAXON_NAME,TAXON_GROUP,TAXON_GRP01,GENUS,SPECIES,TAXON_PER_M3
78,Acrocalanus longicornis m,COPEPOD,Copepod,Acrocalanus,longicornis,3.2148
25,Acrocalanus monachus f,COPEPOD,Copepod,Acrocalanus,monachus,3.5363
402,Acrocalanus monachus f,COPEPOD,Copepod,Acrocalanus,monachus,0.0354
66,Bestiolina similis f,COPEPOD,Copepod,Bestiolina,similis,6.4297
98,Bestiolina similis f,COPEPOD,Copepod,Bestiolina,similis,25.7187
191,Bestiolina similis f,COPEPOD,Copepod,Bestiolina,similis,0.442
76,Bestiolina similis f,COPEPOD,Copepod,Bestiolina,similis,0.1768
65,Bestiolina similis f,COPEPOD,Copepod,Bestiolina,similis,2.9469
21,Bestiolina similis f,COPEPOD,Copepod,Bestiolina,similis,0.3536
500,Bestiolina similis f,COPEPOD,Copepod,Bestiolina,similis,0.7073
464,Bestiolina similis f,COPEPOD,Copepod,Bestiolina,similis,23.5755
623,Bestiolina similis f,COPEPOD,Copepod,Bestiolina,similis,15.717
695,Bestiolina similis f,COPEPOD,Copepod,Bestiolina,similis,3.5363
761,Bestiolina similis f,COPEPOD,Copepod,Bestiolina,similis,41.6037
808,Bestiolina similis f,COPEPOD,Copepod,Bestiolina,similis,22.102
854,Bestiolina similis f,COPEPOD,Copepod,Bestiolina,similis,37.2244
979,Bestiolina similis f,COPEPOD,Copepod,Bestiolina,similis,25.2594
893,Bestiolina similis f,COPEPOD,Copepod,Bestiolina,similis,10.4009
1012,Bestiolina similis f,COPEPOD,Copepod,Bestiolina,similis,3.5363
996,Bestiolina similis f,COPEPOD,Copepod,Bestiolina,similis,14.1453
165,Bestiolina similis m,COPEPOD,Copepod,Bestiolina,similis,0.063
36,Bestiolina similis m,COPEPOD,Copepod,Bestiolina,similis,6.4297
179,Bestiolina similis m,COPEPOD,Copepod,Bestiolina,similis,3.5363
382,Bestiolina similis m,COPEPOD,Copepod,Bestiolina,similis,3.0311
555,Bestiolina similis m,COPEPOD,Copepod,Bestiolina,similis,8.8408
791,Bestiolina similis m,COPEPOD,Copepod,Bestiolina,similis,22.102
37,Calanid CIV,COPEPOD,Copepod,(null),(null),16.2081
28,Calanid CIV,COPEPOD,Copepod,(null),(null),6.8006
115,Calanid CIV,COPEPOD,Copepod,(null),(null),7.8585
133,Calanid CIV,COPEPOD,Copepod,(null),(null),4.4204
307,Calanid CIV,COPEPOD,Copepod,(null),(null),40.8037
207,Calanid CIV,COPEPOD,Copepod,(null),(null),16.0742
436,Calanid CIV,COPEPOD,Copepod,(null),(null),7.0726
382,Calanid CIV,COPEPOD,Copepod,(null),(null),1.0104
392,Calanid CIV,COPEPOD,Copepod,(null),(null),45.6774
361,Calanid CIV,COPEPOD,Copepod,(null),(null),7.8585
447,Calanid CIV,COPEPOD,Copepod,(null),(null),13.2612
479,Calanid CIV,COPEPOD,Copepod,(null),(null),1.551
535,Calanid CIV,COPEPOD,Copepod,(null),(null),0.7858
648,Calanid CIV,COPEPOD,Copepod,(null),(null),99.0169
562,Calanid CIV,COPEPOD,Copepod,(null),(null),3.7721
690,Calanid CIV,COPEPOD,Copepod,(null),(null),13.6012
737,Calanid CIV,COPEPOD,Copepod,(null),(null),2.3575
819,Calanid CIV,COPEPOD,Copepod,(null),(null),18.8604
292,Calanid CV,COPEPOD,Copepod,(null),(null),3.2148
47,Calanid CV,COPEPOD,Copepod,(null),(null),1.0104
66,Calanid CV,COPEPOD,Copepod,(null),(null),12.8593
153,Calanid CV,COPEPOD,Copepod,(null),(null),1.263
193,Calanid CV,COPEPOD,Copepod,(null),(null),1.7682
4,Calanid CV,COPEPOD,Copepod,(null),(null),1.1788
77,Calanid CV,COPEPOD,Copepod,(null),(null),11.3667
63,Calanid CV,COPEPOD,Copepod,(null),(null),3.5363
201,Calanid CV,COPEPOD,Copepod,(null),(null),1.4145
296,Calanid CV,COPEPOD,Copepod,(null),(null),3.2148
147,Calanid CV,COPEPOD,Copepod,(null),(null),2.0208
150,Calanid CV,COPEPOD,Copepod,(null),(null),75.1468
7,Calanid CV,COPEPOD,Copepod,(null),(null),2.2102
307,Calanid CV,COPEPOD,Copepod,(null),(null),13.6012
375,Calanid CV,COPEPOD,Copepod,(null),(null),1.3601
382,Calanid CV,COPEPOD,Copepod,(null),(null),1.0104
410,Calanid CV,COPEPOD,Copepod,(null),(null),7.0726
416,Calanid CV,COPEPOD,Copepod,(null),(null),2.1432
413,Calanid CV,COPEPOD,Copepod,(null),(null),6.4297
429,Calanid CV,COPEPOD,Copepod,(null),(null),14.1453
486,Calanid CV,COPEPOD,Copepod,(null),(null),1.0478
489,Calanid CV,COPEPOD,Copepod,(null),(null),1.1788
461,Calanid CV,COPEPOD,Copepod,(null),(null),19.289
734,Calanid CV,COPEPOD,Copepod,(null),(null),12.8593
698,Calanid CV,COPEPOD,Copepod,(null),(null),0.7858
710,Calanid CV,COPEPOD,Copepod,(null),(null),6.4297
783,Calanid CV,COPEPOD,Copepod,(null),(null),14.1453
808,Calanid CV,COPEPOD,Copepod,(null),(null),66.306
916,Calanid CV,COPEPOD,Copepod,(null),(null),0.2549
381,Calanoides carinatus f,COPEPOD,Copepod,Calanoides,carinatus,0.7858
865,Calanopia elliptica f,COPEPOD,Copepod,Calanopia,elliptica,7.0726
98,Calanopia minor m,COPEPOD,Copepod,Calanopia,minor,6.4297
974,Calanopia minor m,COPEPOD,Copepod,Calanopia,minor,2.5719
79,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,4.0415
170,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,6.8006
109,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,3.0311
140,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,55.0094
42,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,39.2924
56,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,39.2924
364,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,3.9292
521,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,5.239
564,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,6.4297
56,Calocalanus pavo m,COPEPOD,Copepod,Calocalanus,pavo,7.8585
447,Calocalanus pavo m,COPEPOD,Copepod,Calocalanus,pavo,1.4735
105,Calocalanus plumulosus f,COPEPOD,Copepod,Calocalanus,plumulosus,7.3673
88,Calocalanus plumulosus f,COPEPOD,Copepod,Calocalanus,plumulosus,5.239
386,Calocalanus plumulosus f,COPEPOD,Copepod,Calocalanus,plumulosus,14.1453
528,Calocalanus plumulosus f,COPEPOD,Copepod,Calocalanus,plumulosus,2.6195
777,Calocalanus plumulosus f,COPEPOD,Copepod,Calocalanus,plumulosus,15.717
804,Calocalanus plumulosus f,COPEPOD,Copepod,Calocalanus,plumulosus,6.4297
816,Calocalanus plumulosus f,COPEPOD,Copepod,Calocalanus,plumulosus,6.4297
38,Candacia ethiopica f,COPEPOD,Copepod,Candacia,ethiopica,3.2148
49,Oithona Grp4 (round head) f,COPEPOD,Copepod,Oithona,grp 4,1.4735
126,Acrocalanus spp. f,COPEPOD,Copepod,Acrocalanus,spp.,2.0208
299,Acrocalanus spp. f,COPEPOD,Copepod,Acrocalanus,spp.,3.2148
1075,Acrocalanus spp. f,COPEPOD,Copepod,Acrocalanus,spp.,6.4297
53,Acrocalanus spp. m,COPEPOD,Copepod,Acrocalanus,spp.,20.4018
296,Acrocalanus spp. m,COPEPOD,Copepod,Acrocalanus,spp.,3.2148
302,Acrocalanus spp. m,COPEPOD,Copepod,Acrocalanus,spp.,3.2148
426,Acrocalanus spp. m,COPEPOD,Copepod,Acrocalanus,spp.,13.6012
377,Acrocalanus spp. m,COPEPOD,Copepod,Acrocalanus,spp.,16.0742
622,Acrocalanus spp. m,COPEPOD,Copepod,Acrocalanus,spp.,5.4405
711,Acrocalanus spp. m,COPEPOD,Copepod,Acrocalanus,spp.,9.6445
1003,Acrocalanus spp. m,COPEPOD,Copepod,Acrocalanus,spp.,6.4297
291,Amphipod,NON-COPEPOD,Amphipod,(null),(null),1.6074
167,Amphipod,NON-COPEPOD,Amphipod,(null),(null),3.2148
70,Amphipod,NON-COPEPOD,Amphipod,(null),(null),1.6001
98,Amphipod,NON-COPEPOD,Amphipod,(null),(null),6.4297
72,Amphipod,NON-COPEPOD,Amphipod,(null),(null),20.56
442,Amphipod,NON-COPEPOD,Amphipod,(null),(null),7.8585
456,Amphipod,NON-COPEPOD,Amphipod,(null),(null),1.837
684,Amphipod,NON-COPEPOD,Amphipod,(null),(null),15.717
670,Amphipod,NON-COPEPOD,Amphipod,(null),(null),15.717
825,Amphipod,NON-COPEPOD,Amphipod,(null),(null),23.5755
309,Amphipod j,NON-COPEPOD,Amphipod,(null),(null),3.8861
367,Amphipod j,NON-COPEPOD,Amphipod,(null),(null),6.4297
399,Amphipod j,NON-COPEPOD,Amphipod,(null),(null),1.837
459,Amphipod j,NON-COPEPOD,Amphipod,(null),(null),7.8585
641,Amphipod j,NON-COPEPOD,Amphipod,(null),(null),3.5363
1012,Amphipod j,NON-COPEPOD,Amphipod,(null),(null),3.5363
290,Anomuran zoea,NON-COPEPOD,Decapod,(null),(null),3.2148
457,Anomuran zoea,NON-COPEPOD,Decapod,(null),(null),4.7788
479,Anomuran zoea,NON-COPEPOD,Decapod,(null),(null),1.551
824,Anomuran zoea,NON-COPEPOD,Decapod,(null),(null),27.2024
991,Anomuran zoea,NON-COPEPOD,Decapod,(null),(null),7.0726
196,Calanid CII,COPEPOD,Copepod,(null),(null),0.1286
24,Calanopia spp. j,COPEPOD,Copepod,Calanopia,spp.,14.1453
772,Calanopia spp. j,COPEPOD,Copepod,Calanopia,spp.,35.3632
837,Calanopia spp. j,COPEPOD,Copepod,Calanopia,spp.,27.2024
17,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,3.1434
88,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,5.239
188,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,5.3045
76,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,0.8841
94,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,6.4297
25,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,17.6816
114,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,31.4339
57,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,55.0094
10,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,0.7073
441,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,11.7877
448,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,0.2009
429,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,99.0169
445,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,11.051
447,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,3.6837
457,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,2.3894
483,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,9.6445
525,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,6.8006
527,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,2.2669
528,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,10.478
539,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,11.7877
558,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,3.9292
559,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,15.717
666,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,10.609
620,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,6.8006
719,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,7.8585
742,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,3.5363
758,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,14.1453
770,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,0.7254
748,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,3.5363
794,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,3.1434
795,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,17.6816
836,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,3.6837
843,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,12.8593
859,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,9.4302
885,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,7.0726
871,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,6.4297
901,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,19.289
143,Candacia catula f,COPEPOD,Copepod,Candacia,catula,5.4405
762,Candacia catula f,COPEPOD,Copepod,Candacia,catula,7.0726
681,Candacia truncata f,COPEPOD,Copepod,Candacia,truncata,12.8593
974,Candacia truncata f,COPEPOD,Copepod,Candacia,truncata,2.5719
102,Lucicutia flavicornis f,COPEPOD,Copepod,Lucicutia,flavicornis,1.7682
284,Lucicutia flavicornis f,COPEPOD,Copepod,Lucicutia,flavicornis,3.2148
127,Lucicutia flavicornis f,COPEPOD,Copepod,Lucicutia,flavicornis,2.6195
200,Lucicutia flavicornis f,COPEPOD,Copepod,Lucicutia,flavicornis,3.2148
61,Lucicutia flavicornis f,COPEPOD,Copepod,Lucicutia,flavicornis,2.3575
677,Lucicutia flavicornis f,COPEPOD,Copepod,Lucicutia,flavicornis,4.7151
885,Lucicutia flavicornis f,COPEPOD,Copepod,Lucicutia,flavicornis,3.5363
36,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,9.6445
122,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,6.4297
103,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,7.0726
151,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,0.8841
3,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,9.6445
86,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,0.442
154,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,3.9292
1,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,2.0208
119,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,4.4906
56,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,3.9292
144,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,7.8585
43,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,0.7858
62,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,1.7682
433,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,0.0832
437,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,9.4302
376,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,96.445
380,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,1.786
395,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,90.0154
74,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,31.4339
559,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,3.9292
617,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,1.837
637,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,3.2148
681,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,12.8593
711,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,16.0742
701,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,15.717
751,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,22.102
771,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,3.2148
833,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,50.5188
847,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,7.0726
905,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,15.717
912,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,14.1453
973,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,6.4297
1079,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,8.8408
1013,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,3.5363
76,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,0.1768
94,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,6.4297
296,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,6.4297
395,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,64.2967
417,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,12.8593
469,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,13.6012
632,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,3.2148
879,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,14.1453
986,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,5.4405
290,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,3.2148
80,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,1.0104
35,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,0.221
151,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,2.6522
153,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,1.263
113,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,17.6816
140,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,7.8585
305,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,0.3536
75,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,0.5052
441,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,3.9292
379,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,3.5363
488,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,5.3045
481,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,1.2408
512,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,3.5363
514,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,2.8291
618,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,12.8593
639,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,3.5363
721,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,7.8585
756,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,7.0726
737,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,4.7151
772,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,7.0726
828,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,7.6876
795,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,3.5363
819,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,4.7151
908,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,3.572
910,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,7.0726
972,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,9.4302
47,Mecynocera clausi m,COPEPOD,Copepod,Mecynocera,clausi,1.0104
35,Mecynocera clausi m,COPEPOD,Copepod,Mecynocera,clausi,0.0442
11,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,1.4145
40,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,0.8841
153,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,3.7889
87,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,6.4297
304,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,4.2436
376,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,19.289
397,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,3.3153
494,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,1.9646
535,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,0.3929
765,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,0.2774
829,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,3.5363
835,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,9.4302
1082,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,14.1453
128,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,4.7151
15,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,0.7073
400,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,10.609
500,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,0.7073
712,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,1.5717
884,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,3.9292
169,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,23.5755
11,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,12.7307
287,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,331.128
288,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,234.6829
294,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,22.5038
165,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,0.5043
35,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,0.5304
152,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,3.1203
170,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,88.4079
83,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,3.5363
151,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,4.4204
124,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,22.5038
88,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,44.5314
157,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,10.881
193,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,5.3045
46,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,136.1812
101,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,12.8593
196,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,0.7617
198,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,7.0726
130,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,22.5038
92,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,10.609
27,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,1005.886
149,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,7.8585
62,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,1.7682
172,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,15.1556
305,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,2.1218
380,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,1.786
382,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,2.0208
387,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,19.6462
385,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,4.0415
363,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,23.5755
395,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,102.8747
434,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,15.717
445,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,24.3122
411,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,1.7682
422,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,2.0208
477,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,1.1788
513,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,14.1453
526,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,10.881
472,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,20.4018
469,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,108.8098
554,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,46.1259
556,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,7.8585
534,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,3.9292
543,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,0.2763
638,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,32.1483
626,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,10.1038
655,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,5.4405
663,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,7.0726
665,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,27.2024
633,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,40.8037
634,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,70.7264
696,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,19.289
727,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,6.4297
686,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,0.1417
672,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,2.3575
703,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,24.7542
773,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,49.5085
746,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,40.8037
795,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,7.0726
815,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,6.4297
817,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,4.7151
807,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,3.5363
857,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,63.6537
859,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,14.1453
872,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,14.1453
896,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,25.2594
908,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,21.4322
901,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,12.8593
893,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,10.4009
