LATITUDE,LONGITUDE,SAMPLE_TIME_UTC,TAXON,ABUNDANCE_M3
-21.62,114.16,1999-01-14T08:35:00Z,Dioithona rigida,3.86
-16.14,124.295,2011-10-20T12:19:00Z,Oithona attenuata typical,2.13
-16.035,124.165,2011-10-15T07:10:00Z,Ditrichocorycaeus dahli,15.61
-16.105,124.10833,2011-10-16T09:14:00Z,Canthocalanus pauper,67.31
-21.83,114.51,2002-04-05T08:30:00Z,Ditrichocorycaeus dahli,29.77
-21.62,114.16,1998-12-20T09:20:00Z,Farranula carinata,9.85
-21.83,114.51,1998-11-17T08:05:00Z,Oncaea media,11.08
-21.62,114.16,1997-12-03T08:55:00Z,Clausocalanus farrani,20.08
-21.62,114.16,1998-11-18T08:55:00Z,Oithona fallax,9.23
-21.62,114.16,1997-10-27T09:12:00Z,Oncaea media,6.05
-15.73333,124.33667,2011-10-16T07:15:00Z,Euterpina acutifrons,42.48
-16.1,124.11,2011-10-15T09:00:00Z,Ditrichocorycaeus dahli,15.46
-10.937,134.677,2011-12-05T08:00:00Z,Oncaea clevei,169.83
-10.792,133.605,2011-12-03T08:00:00Z,Paracalanus aculeatus,8.89
-16.07667,124.14667,2011-10-15T11:28:00Z,Acrocalanus gibber,8.56
-12.65,141.65,1987-09-20T18:04:00Z,Ditrichocorycaeus andrewsi,106.7
-12.75,141.75,1987-03-03T04:50:00Z,Ditrichocorycaeus andrewsi,530.99
-12.55,141.25,1987-11-23T05:30:00Z,Parvocalanus elegans,212.25
-12.65,141.15,1986-05-09T23:27:00Z,Acrocalanus gracilis,17.85
-12.65,141.65,1986-03-10T19:20:00Z,Canthocalanus pauper,375.16
-12.55,141.45,1987-03-01T19:03:00Z,Calanopia aurivilli,3.92
-12.65,141.15,1987-05-26T22:37:00Z,Centropages orsinii,3.86
-12.55,141.45,1987-10-22T18:53:00Z,Lucicutia tranteri (invalid),0.33
-12.55,141.45,1988-01-19T21:46:00Z,Oithona simplex,431.79
-12.65,141.15,1988-01-20T02:14:00Z,Onychocorycaeus pacificus,27.72
-12.55,141.45,1986-12-02T19:16:00Z,Dioithona rigida,598.18
-12.75,141.75,1986-11-04T04:28:00Z,Oithona plumifera,820.64
-12.75,141.75,1986-08-11T06:15:00Z,Clytemnestra scutellata,36.48
-12.55,141.45,1986-08-08T18:53:00Z,Centropages furcatus,21.2
-12.55,141.45,1986-10-04T19:00:00Z,Corycaeus speciosus,38.72
-12.65,141.15,1987-05-26T22:37:00Z,Candacia discaudata,3.86
-16.035,124.18833,2011-10-16T07:20:00Z,Ditrichocorycaeus andrewsi,55.65
-16.14,124.28867,2011-01-20T17:15:00Z,Oithona attenuata stocky,117.65
-15.95333,123.99833,2011-01-30T16:38:00Z,Ditrichocorycaeus andrewsi,41.14
-16.085,124.15667,2011-10-16T16:25:00Z,Oithona attenuata stocky,41.12
-16.15833,124.285,2011-01-29T19:42:00Z,Scolecithricella nicobarica,1.23
-16.05333,124.11167,2011-01-21T12:20:00Z,Oithona attenuata stocky,64.84
-16.18,124.12633,2011-01-26T14:00:00Z,Temora turbinata,5.46
-16.39833,124.32167,2011-10-11T19:35:00Z,Paracalanus aculeatus,45.33
-16.05333,123.87333,2011-01-21T13:16:00Z,Calanopia elliptica,2.04
-15.77167,123.845,2011-10-11T10:45:00Z,Acrocalanus gibber,8.31
-15.73667,124.26917,2011-01-20T13:07:00Z,Acrocalanus gibber,110.23
-15.96833,124.38967,2011-01-23T11:00:00Z,Oithona nana,275.11
-16.18,124.12633,2011-01-26T14:00:00Z,Ditrichocorycaeus dahli,10.9
-16.39833,124.32167,2011-10-11T19:35:00Z,Euterpina acutifrons,668
-16.14,124.28867,2011-01-20T17:15:00Z,Canthocalanus pauper,9.41
-16.15833,124.285,2011-01-29T19:42:00Z,Ditrichocorycaeus dahli,6.13
-16.10167,124.13667,2011-10-11T15:49:00Z,Acrocalanus gibber,23.89
-16.08667,124.16,2011-10-16T10:16:00Z,Acrocalanus gibber,78.22
-16.05167,124.10833,2011-01-22T17:23:00Z,Temora turbinata,5.51
-16.07667,124.14667,2011-10-15T11:28:00Z,Euterpina acutifrons,109.52
-16.035,124.18833,2011-10-16T07:20:00Z,Oithona nana,514.78
-16.035,124.165,2011-10-15T07:10:00Z,Oithona simplex,124.88
-16.15833,124.285,2011-01-29T19:42:00Z,Dioithona rigida,3.68
-16.06167,124.10667,2011-01-24T13:20:00Z,Oithona attenuata typical,1800
-16.105,124.10833,2011-10-16T09:14:00Z,Euterpina acutifrons,88.03
-16.05333,123.87333,2011-01-21T13:16:00Z,Oithona attenuata stocky,114.14
-15.95333,123.99833,2011-01-30T16:38:00Z,Nannocalanus minor,22.86
-16.035,124.165,2011-10-15T07:10:00Z,Temora turbinata,15.61
-15.77167,123.845,2011-10-11T10:45:00Z,Ditrichocorycaeus dahli,5.54
-16.13567,124.13583,2011-01-21T07:54:00Z,Oithona nana,378.95
-16.07667,124.14667,2011-10-15T19:57:00Z,Oithona attenuata stocky,243.13
-15.95333,123.99833,2011-01-30T16:38:00Z,Candacia catula,13.71
-16.18,124.12633,2011-01-26T14:00:00Z,Euterpina acutifrons,54.55
-16.085,124.108,2011-01-22T14:16:00Z,Corycaeus crassiusculus,24.28
-16.08667,124.10833,2011-01-24T10:46:00Z,Euterpina acutifrons,84.21
-15.73333,123.27167,2011-10-20T17:10:00Z,Canthocalanus pauper,9.01
-16.15833,124.285,2011-01-29T19:42:00Z,Ditrichocorycaeus asiaticus,7.36
-16.05167,124.10833,2011-01-22T17:23:00Z,Ditrichocorycaeus dahli,5.51
-5.55573,146.34604,2009-02-02T20:22:00Z,Delibus nudus,0.183
-5.53072,146.14252,2009-02-03T11:35:00Z,Euterpina acutifrons,1.779
-3.099955,152.64814,2006-11-05T12:29:54Z,Lucicutia flavicornis,2.488
-3.103779,152.52051,2006-11-18T22:02:45Z,Macrosetella gracilis,1.198
-2.959146,152.52176,2006-11-20T05:41:11Z,Undinula vulgaris,19.52
-3.150166,152.55058,2006-11-09T22:03:52Z,Calanopia elliptica,0.309
-3.090244,152.65291,2006-11-05T22:02:52Z,Lucicutia flavicornis,1.58
-3.090244,152.65291,2006-11-05T22:02:52Z,Euterpina acutifrons,2.667
-3.103779,152.52051,2006-11-18T22:02:45Z,Calanopia elliptica,19.162
-12.45803,130.78371,2003-09-18T00:00:00Z,Oithona aruensis,135.532
-12.46708,130.80056,2003-06-25T00:00:00Z,Oithona simplex,288.707
-12.643,130.90298,2003-12-03T00:00:00Z,Oithona aruensis,655.735
-12.50384,130.90429,2002-12-11T00:00:00Z,Parvocalanus crassirostris,1683.541
-12.50384,130.90429,2004-02-17T00:00:00Z,Oithona simplex,159.25
-12.53776,130.9682,2004-12-07T00:00:00Z,Parvocalanus crassirostris,3503.5
-12.33625,130.69366,2002-12-11T00:00:00Z,Oithona aruensis,32.335
-12.46856,130.79708,2004-12-07T00:00:00Z,Paracalanus indicus,42.467
-12.45803,130.78371,2003-09-18T00:00:00Z,Oithona attenuata typical,711.543
-12.47041,130.79913,2004-07-14T00:00:00Z,Euterpina acutifrons,663.542
-12.643,130.90298,2003-12-03T00:00:00Z,Oithona attenuata typical,468.382
-12.50033,130.90467,2003-06-26T00:00:00Z,Pseudodiaptomus mertoni,70.778
-12.39952,130.76718,2004-12-08T00:00:00Z,Oithona aruensis,407.68
-12.53701,130.96738,2002-12-11T00:00:00Z,Oithona simplex,163.333
-12.71574,130.94558,2002-12-12T00:00:00Z,Acartia (Acanthacartia) sinjiensis,2205
-12.40904,130.75487,2003-02-26T00:00:00Z,Ditrichocorycaeus andrewsi,127.178
-12.53746,130.9713,2003-06-26T00:00:00Z,Euterpina acutifrons,107.966
-12.46833,130.46416,2003-09-19T00:00:00Z,Acrocalanus gibber,40.833
-12.68958,130.9584,2004-12-08T00:00:00Z,Parvocalanus crassirostris,2886.406
-12.60091,130.92229,2003-06-25T00:00:00Z,Oithona attenuata typical,408.333
-12.46833,130.79666,2004-02-15T00:00:00Z,Oithona aruensis,195.57
-12.50384,130.90429,2002-12-11T00:00:00Z,Acartia (Odontacartia) erythraea,74.07
-12.68958,130.9584,2004-10-20T00:00:00Z,Bestiolina similis,49.961
-12.59758,130.92597,2004-10-20T00:00:00Z,Pseudodiaptomus mertoni,16.545
-12.46833,130.79666,2004-02-15T00:00:00Z,Euterpina acutifrons,195.57
-12.46855,130.79909,2003-12-03T00:00:00Z,Bestiolina similis,273
-12.71574,130.94558,2002-12-12T00:00:00Z,Oithona aruensis,220.939
-12.60091,130.92229,2003-06-25T00:00:00Z,Oithona aruensis,3021.667
-12.46833,130.79666,2004-02-17T00:00:00Z,Oithona nishidai,122.5
-12.46856,130.79708,2004-12-07T00:00:00Z,Bestiolina similis,339.734
-12.643,130.90298,2003-09-19T00:00:00Z,Euterpina acutifrons,1526.146
-12.50384,130.90429,2002-12-11T00:00:00Z,Oithona aruensis,862.377
-12.50033,130.90467,2003-06-26T00:00:00Z,Oithona attenuata typical,495.444
-12.39952,130.76718,2004-12-08T00:00:00Z,Ditrichocorycaeus dahli,50.96
-12.36668,130.71546,2003-09-19T00:00:00Z,Oithona aruensis,61.546
-12.46846,130.79698,2003-02-25T00:00:00Z,Onychocorycaeus pacificus,74.941
-12.50033,130.90467,2003-06-26T00:00:00Z,Parvocalanus crassirostris,566.223
-12.46855,130.79909,2003-12-03T00:00:00Z,Oithona nana,121.333
-27.07782,153.2363,2011-01-28T10:42:56Z,Ditrichocorycaeus andrewsi,3.298
-27.24733,153.2678,2011-05-26T11:25:03Z,Ditrichocorycaeus anglicus,13.19
-27.11002,153.16978,2011-05-28T08:11:55Z,Oithona brevicornis,35.332
-27.1106,153.16998,2011-12-19T08:10:01Z,Bestiolina similis,98.928
-27.12277,153.27585,2011-05-27T13:35:03Z,Centropages orsinii,0.082
-27.11248,153.34035,2011-02-26T12:09:26Z,Oithona simplex,32.976
-27.3038,153.19557,2011-05-26T13:50:56Z,Acartia (Odontacartia) pacifica,6.107
-27.15311,153.12139,2011-02-27T11:44:07Z,Euterpina acutifrons,297.727
-27.12277,153.27585,2011-05-27T13:35:03Z,Oithona nana,197.856
-27.17017,153.32105,2011-12-18T14:53:40Z,Microsetella norvegica,211.989
-27.15607,153.22115,2011-02-26T15:27:20Z,Oithona attenuata,36.745
-27.11002,153.16978,2011-05-28T08:11:55Z,Oithona australis,52.997
-27.12286,153.27607,2011-02-26T13:26:59Z,Oithona nana,9.893
-27.40713,153.37846,2011-02-27T15:11:19Z,Oithona simplex,20.61
-27.1106,153.16998,2011-12-19T08:10:01Z,Acartia (Odontacartia) pacifica,2.555
-27.17017,153.32105,2011-12-18T14:53:40Z,Euterpina acutifrons,388.646
-27.07722,153.2363,2011-12-19T09:26:25Z,Euterpina acutifrons,494.641
-27.17054,153.32199,2011-01-27T14:19:20Z,Bestiolina similis,6.595
-27.1519,153.05848,2011-12-19T15:07:09Z,Acartia (Odontacartia) pacifica,70.746
-27.11248,153.34035,2011-02-26T12:09:26Z,Microsetella norvegica,16.488
-27.21139,153.23163,2011-01-27T15:39:58Z,Oithona attenuata,19.786
-27.12332,153.27605,2011-12-19T11:36:44Z,Bestiolina similis,164.88
-27.24728,153.2678,2011-02-25T11:14:31Z,Euterpina acutifrons,148.392
-27.27973,153.08418,2011-12-19T16:28:13Z,Euterpina acutifrons,923.33
-27.15647,153.22123,2011-12-19T12:34:03Z,Labidocera acuta,0.082
-27.21137,153.23177,2011-12-18T13:43:01Z,Pseudevadne tergestina,82.44
-27.24728,153.2678,2011-02-25T11:14:31Z,Noctiluca scintillans,5.496
-27.15291,153.12021,2011-01-28T12:29:27Z,Oithona brevicornis,11.542
-27.15628,153.2215,2011-05-27T15:14:47Z,Oithona nana,219.84
-27.21135,153.23172,2011-05-26T10:22:27Z,Oithona simplex,211.989
-27.3877,153.21414,2011-02-25T16:06:43Z,Acartia (Odontacartia) pacifica mertoni,13.355
-27.4049,153.43372,2011-02-27T16:53:52Z,Acrocalanus gibber,57.708
-27.15291,153.12021,2011-01-28T12:29:27Z,Euterpina acutifrons,34.625
-27.21135,153.23172,2011-05-26T10:22:27Z,Pseudodiaptomus mertoni,23.554
-27.16988,153.32223,2011-05-27T11:20:18Z,Temora turbinata,18.843
-27.4049,153.43372,2011-02-27T16:53:52Z,Ditrichocorycaeus andrewsi,11.542
-27.21137,153.23177,2011-12-18T13:43:01Z,Oithona attenuata,329.761
-27.16988,153.32223,2011-05-27T11:20:18Z,Clausocalanus furcatus,18.843
-27.25917,153.22103,2011-05-26T12:50:57Z,Euterpina acutifrons,956.307
-27.07722,153.2363,2011-12-19T09:26:25Z,Labidocera acuta,0.164
-27.11313,153.3403,2011-05-27T12:28:08Z,Labidocera kroyeri,0.247
-27.3877,153.21414,2011-02-25T16:06:43Z,Microsetella norvegica,26.38
-27.11258,153.34058,2011-12-19T10:38:09Z,Ditrichocorycaeus andrewsi,90.684
-27.1519,153.05848,2011-12-19T15:07:09Z,Oithona attenuata,47.108
-27.15647,153.22123,2011-12-19T12:34:03Z,Oithona attenuata,131.904
-27.30378,153.19537,2011-02-25T14:57:48Z,Oithona nana,106.538
-27.30388,153.19502,2011-12-18T10:03:38Z,Noctiluca scintillans,131.904
-27.11249,153.34,2011-01-27T12:20:06Z,Dioithona rigida,13.19
-27.38784,153.21406,2011-01-26T12:15:13Z,Canthocalanus pauper,1.237
-27.17017,153.32105,2011-12-18T14:53:40Z,Centropages furcatus,2.721
-27.15647,153.22123,2011-12-19T12:34:03Z,Parvocalanus crassirostris,9431.162
-27.16988,153.32223,2011-05-27T11:20:18Z,Oncaea clevei,18.843
-27.07832,153.23643,2011-05-27T16:09:31Z,Calanopia elliptica,0.082
-27.07722,153.2363,2011-12-19T09:26:25Z,Labidocera farrani,0.165
-12.833,141.417,1987-03-02T00:00:00Z,Penaeus esculentus,0.062
-12.717,141.717,1988-07-13T00:00:00Z,Penaeus semisulcatus,0.071
-12.65,141.667,1989-03-07T00:00:00Z,Penaeus esculentus,0.084
-12.8,141.7,1988-10-09T00:00:00Z,Penaeus esculentus,0.253
-12.733,141.65,1988-11-08T00:00:00Z,Penaeus merguiensis,0.197
-12.833,141.65,1990-10-16T00:00:00Z,Penaeus esculentus,0.134
-12.55,141.55,1991-02-15T00:00:00Z,Penaeus merguiensis,0.234
-12.85,141.567,1989-10-29T00:00:00Z,Penaeus semisulcatus,0.077
-12.55,141.55,1990-04-25T00:00:00Z,Penaeus merguiensis,0.255
-12.85,141.567,1992-03-04T00:00:00Z,Penaeus esculentus,0.066
-12.8,141.7,1989-03-07T00:00:00Z,Penaeus esculentus,0.167
-12.85,141.567,1988-11-09T00:00:00Z,Penaeus semisulcatus,0.053
-12.65,141.55,1988-03-19T00:00:00Z,Penaeus semisulcatus,0.326
-12.65,141.667,1990-10-15T00:00:00Z,Penaeus merguiensis,0.448
-12.8,141.7,1991-01-17T00:00:00Z,Penaeus merguiensis,0.469
-12.833,141.65,1990-09-16T00:00:00Z,Penaeus semisulcatus,0.078
-12.65,141.55,1991-04-14T00:00:00Z,Penaeus merguiensis,0.084
-12.75,141.717,1986-03-13T00:00:00Z,Penaeus merguiensis,0.891
-12.65,141.533,1986-10-03T00:00:00Z,Penaeus esculentus,0.194
-12.65,141.333,1988-07-14T00:00:00Z,Penaeus semisulcatus,0.077
-12.717,141.717,1989-02-07T00:00:00Z,Penaeus merguiensis,0.598
-12.733,141.65,1988-09-13T00:00:00Z,Penaeus semisulcatus,0.434
-12.717,141.717,1988-10-07T00:00:00Z,Penaeus semisulcatus,0.188
-12.633,141.717,1988-11-10T00:00:00Z,Penaeus esculentus,0.129
-12.65,141.667,1988-03-18T00:00:00Z,Penaeus semisulcatus,0.309
-12.717,141.717,1989-09-02T00:00:00Z,Penaeus semisulcatus,0.075
-12.8,141.7,1990-10-16T00:00:00Z,Penaeus merguiensis,0.323
-12.733,141.65,1991-02-14T00:00:00Z,Penaeus merguiensis,0.042
-12.717,141.55,1989-10-02T00:00:00Z,Penaeus semisulcatus,0.162
-12.55,141.45,1990-02-27T00:00:00Z,Penaeus semisulcatus,0.164
-12.733,141.533,1987-08-25T00:00:00Z,Penaeus semisulcatus,0.302
-12.733,141.55,1987-07-29T00:00:00Z,Penaeus esculentus,0.058
-12.633,141.15,1988-10-09T00:00:00Z,Penaeus semisulcatus,0.172
-12.733,141.65,1988-10-09T00:00:00Z,Penaeus semisulcatus,0.177
-12.55,141.55,1988-10-10T00:00:00Z,Penaeus semisulcatus,0.097
-12.85,141.567,1990-09-18T00:00:00Z,Penaeus semisulcatus,0.09
-12.733,141.65,1990-10-15T00:00:00Z,Penaeus merguiensis,0.154
-12.8,141.7,1990-10-19T00:00:00Z,Penaeus semisulcatus,0.431
-12.65,141.667,1989-10-03T00:00:00Z,Penaeus semisulcatus,0.073
-12.717,141.717,1990-08-23T00:00:00Z,Penaeus semisulcatus,0.343
-12.733,141.65,1990-09-15T00:00:00Z,Penaeus semisulcatus,0.169
-12.85,141.567,1992-03-04T00:00:00Z,Penaeus semisulcatus,0.066
-12.8,141.7,1992-03-06T00:00:00Z,Penaeus esculentus,0.073
-12.733,141.65,1992-03-29T00:00:00Z,Penaeus merguiensis,1.521
-12.65,141.617,1987-02-28T00:00:00Z,Penaeus merguiensis,0.232
-12.35,141.35,1987-07-25T00:00:00Z,Penaeus semisulcatus,0.076
-12.633,141.717,1988-04-15T00:00:00Z,Penaeus merguiensis,0.12
-12.65,141.55,1989-04-06T00:00:00Z,Penaeus merguiensis,0.268
-12.833,141.65,1989-10-01T00:00:00Z,Penaeus semisulcatus,0.157
-12.833,141.65,1990-09-18T00:00:00Z,Penaeus esculentus,0.074
-12.633,141.717,1989-10-29T00:00:00Z,Penaeus merguiensis,0.08
-12.733,141.65,1989-10-30T00:00:00Z,Penaeus esculentus,0.156
-12.75,141.567,1989-10-31T00:00:00Z,Penaeus semisulcatus,0.131
-12.65,141.667,1990-04-24T00:00:00Z,Penaeus merguiensis,0.14
-12.733,141.65,1992-03-06T00:00:00Z,Penaeus esculentus,0.065
-12.65,141.667,1992-03-29T00:00:00Z,Penaeus merguiensis,0.442
-12.733,141.65,1991-04-13T00:00:00Z,Penaeus merguiensis,0.092
-12.633,141.15,1991-08-11T00:00:00Z,Penaeus merguiensis,0.03
-12.733,141.533,1987-06-29T00:00:00Z,Penaeus merguiensis,0.094
-12.667,141.517,1987-05-24T00:00:00Z,Penaeus merguiensis,0.408
-12.85,141.567,1988-06-16T00:00:00Z,Penaeus semisulcatus,0.193
-12.833,141.65,1989-02-10T00:00:00Z,Penaeus merguiensis,33.008
-12.65,141.55,1988-10-10T00:00:00Z,Penaeus esculentus,0.206
-12.65,141.667,1988-03-20T00:00:00Z,Penaeus merguiensis,0.175
-12.75,141.433,1991-02-16T00:00:00Z,Penaeus merguiensis,0.255
-12.65,141.533,1989-10-02T00:00:00Z,Penaeus esculentus,0.149
-12.65,141.667,1989-01-11T00:00:00Z,Penaeus esculentus,0.121
-12.65,141.55,1988-01-19T00:00:00Z,Penaeus semisulcatus,0.206
-12.65,141.667,1990-01-26T00:00:00Z,Penaeus merguiensis,0.846
-12.8,141.7,1990-02-27T00:00:00Z,Penaeus merguiensis,3.013
-12.733,141.65,1990-03-28T00:00:00Z,Penaeus merguiensis,0.701
-12.65,141.667,1990-03-30T00:00:00Z,Penaeus merguiensis,7.753
-12.733,141.65,1990-08-21T00:00:00Z,Penaeus semisulcatus,0.171
-12.733,141.65,1991-03-18T00:00:00Z,Penaeus esculentus,0.133
-12.717,141.717,1988-06-17T00:00:00Z,Penaeus semisulcatus,0.06
-12.75,141.567,1988-07-13T00:00:00Z,Penaeus semisulcatus,0.202
-12.65,141.667,1988-10-09T00:00:00Z,Penaeus esculentus,0.058
-12.85,141.567,1988-11-11T00:00:00Z,Penaeus esculentus,0.075
-12.733,141.65,1988-02-22T00:00:00Z,Penaeus semisulcatus,2.284
-12.55,141.55,1988-01-19T00:00:00Z,Penaeus merguiensis,0.623
-12.65,141.333,1990-08-20T00:00:00Z,Penaeus semisulcatus,0.082
-12.633,141.15,1992-03-05T00:00:00Z,Penaeus semisulcatus,0.097
-12.85,141.567,1991-09-07T00:00:00Z,Penaeus semisulcatus,0.06
-12.8,141.717,1987-01-31T00:00:00Z,Penaeus merguiensis,0.222
-12.767,141.333,1987-09-22T00:00:00Z,Penaeus semisulcatus,0.127
-12.55,141.45,1989-01-12T00:00:00Z,Penaeus semisulcatus,0.063
-12.65,141.667,1989-04-08T00:00:00Z,Penaeus merguiensis,3.133
-12.65,141.667,1988-09-13T00:00:00Z,Penaeus semisulcatus,0.567
-12.75,141.567,1990-09-17T00:00:00Z,Penaeus esculentus,0.094
-12.8,141.7,1988-12-08T00:00:00Z,Penaeus merguiensis,0.108
-27.38712,153.158839,2011-01-30T00:00:00Z,Noctiluca scintillans,292.99
-27.38712,153.158839,2010-12-03T00:00:00Z,Oithona simplex,240.86
-27.3825,153.391667,2010-02-09T00:00:00Z,Bestiolina similis,6.1
-27.3825,153.391667,2010-02-09T00:00:00Z,Oithona similis,2.61
-27.31142,153.21431,2010-02-09T00:00:00Z,Macrosetella gracilis,30.47
-27.31142,153.21431,2010-02-09T00:00:00Z,Noctiluca scintillans,2.77
-27.38712,153.158839,2010-02-09T00:00:00Z,Paracalanus indicus,22.49
-27.353333,153.166667,2009-01-14T00:00:00Z,Bestiolina similis,21.53
-27.38712,153.158839,2009-02-04T00:00:00Z,Oithona attenuata,2.86
-27.31142,153.21431,2010-01-13T00:00:00Z,Centropages orsinii,1.92
-27.38712,153.158839,2011-01-30T00:00:00Z,Euterpina acutifrons,47.52
-27.29,153.29,2011-01-30T00:00:00Z,Oithona brevicornis,23.3
-27.38712,153.158839,2010-02-09T00:00:00Z,Oithona brevicornis,11.24
-27.38712,153.158839,2011-01-30T00:00:00Z,Bestiolina similis,23.76
-27.3825,153.391667,2011-01-30T00:00:00Z,Noctiluca scintillans,184.22
-27.3825,153.391667,2010-01-13T00:00:00Z,Oithona robertsoni,24.11
-27.38712,153.158839,2009-01-14T00:00:00Z,Parvocalanus crassirostris,285.63
-27.31142,153.21431,2009-02-04T00:00:00Z,Temora turbinata,3.62
-27.31142,153.21431,2009-02-04T00:00:00Z,Dioithona rigida,7.25
-27.353333,153.166667,2009-01-14T00:00:00Z,Acrocalanus gibber,57.42
-27.31142,153.21431,2011-01-30T00:00:00Z,Oithona robertsoni,26.14
-27.3825,153.391667,2011-01-19T00:00:00Z,Metis jousseaumei,7.51
-27.38712,153.158839,2010-02-09T00:00:00Z,Euterpina acutifrons,22.49
-27.31142,153.21431,2009-02-04T00:00:00Z,Euterpina acutifrons,76.08
-27.31142,153.21431,2009-02-04T00:00:00Z,Acrocalanus gracilis,3.62
-38.397913,142.510119,2008-01-07T00:00:00Z,Gladioferens pectinatus,2934.667
-38.400679,142.582464,2008-03-06T00:00:00Z,Gladioferens pectinatus,8738.334
-38.397913,142.510119,2010-01-18T00:00:00Z,Gladioferens pectinatus,2035
-38.397425,142.553217,2008-01-07T00:00:00Z,Gladioferens pectinatus,12133.167
-38.397913,142.510119,2009-11-16T00:00:00Z,Gladioferens pectinatus,815.667
-38.397913,142.510119,2010-03-16T00:00:00Z,Gladioferens pectinatus,7279.666
-33.6658,153.1532,2009-10-17T20:15:08Z,Thalia democratica,244.283
-33.4734,153.2318,2009-10-17T22:01:31Z,Thalia democratica,129.938
-32.2943,152.9987,2010-10-26T20:36:00Z,Thalia democratica,19.242
-34,152.1667,2008-10-15T13:19:27Z,Thalia democratica,2701.663
-32.2998,155.3534,2008-10-12T17:13:07Z,Thalia democratica,46.778
-35.5406,151.304,2010-10-03T11:19:29Z,Thalia democratica,76.969
-33.2963,153.5259,2009-10-21T11:39:35Z,Thalia democratica,124.74
-33.9852,152.0763,2008-10-15T15:18:49Z,Thalia democratica,2527.027
-33.099,152.5413,2010-09-27T14:10:40Z,Thalia democratica,163.559
-33.9988,151.9178,2008-10-15T23:43:27Z,Thalia democratica,180.613
-35.5168,150.7154,2010-09-19T13:41:23Z,Thalia democratica,57.727
-32.2996,153.1162,2009-10-24T11:07:17Z,Thalia democratica,335.239
-32.3058,153.5856,2009-10-24T16:39:58Z,Thalia democratica,5.198
-32.759,152.4162,2008-10-18T21:35:22Z,Thalia democratica,189.709
-33.9669,151.8354,2008-10-15T20:46:05Z,Thalia democratica,569.127
-33.0165,152.2829,2009-10-21T21:43:29Z,Thalia democratica,498.96
-42.667,148.12,1991-02-26T00:00:00Z,Nyctiphanes australis,35.71
-42.667,148.12,1991-03-19T00:00:00Z,Nyctiphanes australis,9.483
-42.667,148.12,1990-01-23T00:00:00Z,Nyctiphanes australis,15.11
-42.667,148.12,1991-01-21T00:00:00Z,Nyctiphanes australis,1.09
-29,110,1962-01-01T00:00:00Z,Rhincalanus nasutus,0.01
-17,110,1962-01-01T00:00:00Z,Eucalanus elongatus,3.66
-29,110,1962-01-01T00:00:00Z,Subeucalanus pileatus,0.02
-17,110,1962-01-01T00:00:00Z,Sapphirina darwinii,0.07
-37.05,150.383,1954-01-06T00:00:00Z,Acartia (Acartiura) clausi,5.76
-34.067,151.25,1953-09-08T00:00:00Z,Doliolum denticulatum,1.56
-31.43,153.1,1954-03-03T00:00:00Z,Doliolum denticulatum,18.185
-34.067,151.25,1953-06-01T00:00:00Z,Pseudevadne tergestina,0.52
-29.133,153.633,1953-06-24T00:00:00Z,Pseudevadne tergestina,28.585
-34.067,151.25,1953-04-21T00:00:00Z,Oikopleura (Coecaria) fusiformis,103.94
-34.067,151.25,1953-07-06T00:00:00Z,Oikopleura (Coecaria) longicauda,30.315
-33.05,152,1954-01-10T00:00:00Z,Temora turbinata,39.227
-34.067,151.25,1953-10-06T00:00:00Z,Penilia avirostris,0.65
-38.5,148.5,1953-06-12T00:00:00Z,Calanus finmarchicus,4.395
-42.32,148.3,1949-04-06T00:00:00Z,Calanus finmarchicus,86.61
-42.32,148.3,1954-03-18T00:00:00Z,Oikopleura (Coecaria) longicauda,0.78
-39.06666667,150.0833333,1954-01-03T00:00:00Z,Acartia (Acartiura) clausi,8.27
-39.06666667,150.0833333,1953-09-09T00:00:00Z,Calanoides carinatus,64.96
-31.43,153.1,1953-10-22T00:00:00Z,Acartia (Acartiura) clausi,467.72
-29.133,153.633,1953-06-24T00:00:00Z,Clausocalanus arcuicornis,112.595
-39.06666667,150.0833333,1952-08-08T00:00:00Z,Clausocalanus arcuicornis,75.58
-30.283,153.267,1954-06-19T00:00:00Z,Doliolum denticulatum,1.04
-34.067,151.25,1953-08-03T00:00:00Z,Oikopleura (Coecaria) longicauda,2.6
-31.43,153.1,1954-06-20T00:00:00Z,Oikopleura (Coecaria) longicauda,1.56
-37.05,150.383,1954-02-12T00:00:00Z,Penilia avirostris,389.77
-38.5,148.5,1948-12-15T00:00:00Z,Calanus finmarchicus,6.93
-43.216,148.116,1950-07-06T00:00:00Z,Oikopleura (Coecaria) longicauda,0.17
-38.5,148.5,1953-12-31T00:00:00Z,Neocalanus gracilis,103.93
-42.76,148.26,1953-10-01T00:00:00Z,Thysanoessa gregaria,0.7
-38.5,144.5,1952-12-01T00:00:00Z,Nyctiphanes australis,0.65
-38.5,144.5,1950-10-24T00:00:00Z,Calanus finmarchicus,207.88
-33.517,151.517,1954-01-10T00:00:00Z,Acartia (Acartiura) clausi,73.61
