SAMPLE,STATION,SAMPLEDATELOCAL,NRS_CODE,TAXON_NAME,SPCODE,COUNTS,SAMPVOL_M3
870,North Stradbroke,2018-09-13 10:20:00,NSI20180913,"Monacanthidae - undifferentiated",37465903,1,332.15597789999998
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,""Superclass" Pisces - undifferentiated",37000000,4,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Gonostomatidae - undifferentiated",37106912,1,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Astronesthidae - undifferentiated",37108000,1,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Myctophidae - undifferentiated",37122000,2,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Antennariidae - undifferentiated",37210915,1,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Scorpaenidae - undifferentiated",37287900,1,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Triglidae & Peristediidae - undifferentiated",37288000,1,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Callanthias australis",37311055,1,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Serranidae subfam. Anthiinae",37311907,2,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Serranidae subfam. Epinephelinae",37311908,1,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Priacanthidae - undifferentiated",37326000,7,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Apogonidae - undifferentiated",37327926,1,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Pomatomus saltatrix",37334002,1,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Carangidae - undifferentiated",37337000,1,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Pseudocaranx georgianus",37337062,1,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Decapterus spp.",37337901,8,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Lutjanidae - undifferentiated",37346932,5,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Nemipteridae - undifferentiated",37347000,3,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Lethrinus spp.",37351902,6,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Mullidae - undifferentiated",37355000,7,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Platax spp.",37362902,1,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Chaetodontidae - undifferentiated",37365900,21,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Pomacentridae - undifferentiated",37372000,9,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Cirrhitidae - undifferentiated",37374000,1,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Sphyraena spp.",37382901,1,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Labridae - undifferentiated",37384000,10,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Callionymidae - undifferentiated",37427917,7,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Scombridae - undifferentiated",37441000,112,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Scomber australasicus",37441001,1,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Monacanthidae - undifferentiated",37465903,1,428.5303136
871,North Stradbroke,2018-10-23 10:30:00,NSI20181023,"Ostraciidae - undifferentiated",37466912,1,428.5303136
1178,North Stradbroke Ichthyo 30m,2018-10-23 10:30:00,NSF20181023,""Superclass" Pisces - undifferentiated",37000000,2,180.07666620000001
1178,North Stradbroke Ichthyo 30m,2018-10-23 10:30:00,NSF20181023,"Engraulis australis",37086001,22,180.07666620000001
1178,North Stradbroke Ichthyo 30m,2018-10-23 10:30:00,NSF20181023,"Holocentridae - undifferentiated",37261000,1,180.07666620000001
1178,North Stradbroke Ichthyo 30m,2018-10-23 10:30:00,NSF20181023,"Scorpaenidae - undifferentiated",37287900,2,180.07666620000001
1178,North Stradbroke Ichthyo 30m,2018-10-23 10:30:00,NSF20181023,"Serranidae subfam. Anthiinae",37311907,1,180.07666620000001
1178,North Stradbroke Ichthyo 30m,2018-10-23 10:30:00,NSF20181023,"Apogonidae - undifferentiated",37327926,5,180.07666620000001
1178,North Stradbroke Ichthyo 30m,2018-10-23 10:30:00,NSF20181023,"Pomatomus saltatrix",37334002,1,180.07666620000001
1178,North Stradbroke Ichthyo 30m,2018-10-23 10:30:00,NSF20181023,"Decapterus spp.",37337901,8,180.07666620000001
1178,North Stradbroke Ichthyo 30m,2018-10-23 10:30:00,NSF20181023,"Lutjanidae - undifferentiated",37346932,38,180.07666620000001
1178,North Stradbroke Ichthyo 30m,2018-10-23 10:30:00,NSF20181023,"Nemipteridae - undifferentiated",37347000,10,180.07666620000001
1178,North Stradbroke Ichthyo 30m,2018-10-23 10:30:00,NSF20181023,"Lethrinus spp.",37351902,6,180.07666620000001
1178,North Stradbroke Ichthyo 30m,2018-10-23 10:30:00,NSF20181023,"Chrysophrys auratus",37353001,1,180.07666620000001
1178,North Stradbroke Ichthyo 30m,2018-10-23 10:30:00,NSF20181023,"Mullidae - undifferentiated",37355000,6,180.07666620000001
1178,North Stradbroke Ichthyo 30m,2018-10-23 10:30:00,NSF20181023,"Chaetodontidae - undifferentiated",37365900,2,180.07666620000001
1178,North Stradbroke Ichthyo 30m,2018-10-23 10:30:00,NSF20181023,"Labridae - undifferentiated",37384000,4,180.07666620000001
1178,North Stradbroke Ichthyo 30m,2018-10-23 10:30:00,NSF20181023,"Callionymidae - undifferentiated",37427917,2,180.07666620000001
1178,North Stradbroke Ichthyo 30m,2018-10-23 10:30:00,NSF20181023,"Gobiidae - undifferentiated",37428000,11,180.07666620000001
1178,North Stradbroke Ichthyo 30m,2018-10-23 10:30:00,NSF20181023,"Scombridae - undifferentiated",37441000,10,180.07666620000001
1178,North Stradbroke Ichthyo 30m,2018-10-23 10:30:00,NSF20181023,"Nomeidae - undifferentiated",37446000,1,180.07666620000001
1178,North Stradbroke Ichthyo 30m,2018-10-23 10:30:00,NSF20181023,"Engyprosopon spp.",37460908,14,180.07666620000001
1178,North Stradbroke Ichthyo 30m,2018-10-23 10:30:00,NSF20181023,"Monacanthidae - undifferentiated",37465903,2,180.07666620000001
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Sardinops sagax",37085002,2,188.78390440000001
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Triglidae & Peristediidae - undifferentiated",37288000,6,188.78390440000001
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Platycephalus fuscus",37296004,4,188.78390440000001
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Platycephalidae - undifferentiated",37296900,8,188.78390440000001
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Serranidae subfam. Anthiinae",37311907,1,188.78390440000001
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Sillago flindersi",37330014,3,188.78390440000001
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Trachurus novaezelandiae",37337003,9,188.78390440000001
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Pseudocaranx georgianus",37337062,4,188.78390440000001
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Chrysophrys auratus",37353001,1,188.78390440000001
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Acanthopagrus australis",37353004,1,188.78390440000001
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Pempheris spp.",37357903,1,188.78390440000001
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Atypichthys strigatus",37361010,14,188.78390440000001
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Enoplosus armatus",37366001,4,188.78390440000001
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Labridae - undifferentiated",37384000,2,188.78390440000001
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Callionymidae - undifferentiated",37427917,2,188.78390440000001
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Pseudorhombus spp.",37460919,1,188.78390440000001
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Monacanthidae - undifferentiated",37465903,2,188.78390440000001
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,""Superclass" Pisces - undifferentiated",37000000,1,185.6883364
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Sardinops sagax",37085002,2,185.6883364
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Triglidae & Peristediidae - undifferentiated",37288000,12,185.6883364
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Platycephalus fuscus",37296004,13,185.6883364
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Platycephalidae - undifferentiated",37296900,8,185.6883364
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Sillago flindersi",37330014,7,185.6883364
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Trachurus novaezelandiae",37337003,10,185.6883364
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Pseudocaranx georgianus",37337062,5,185.6883364
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Gerres subfasciatus",37349005,1,185.6883364
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Sparidae - undifferentiated",37353000,1,185.6883364
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Chrysophrys auratus",37353001,2,185.6883364
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Pempheris spp.",37357903,2,185.6883364
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Girella tricuspidata",37361007,10,185.6883364
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Enoplosus armatus",37366001,3,185.6883364
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Sphyraena spp.",37382901,1,185.6883364
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Callionymidae - undifferentiated",37427917,1,185.6883364
872,Port Hacking,2018-11-21 09:24:00,PHB20181120,"Pseudorhombus spp.",37460919,2,185.6883364
873,Rottnest Island,2018-08-31 10:07:00,ROT20180831,""Superclass" Pisces - undifferentiated",37000000,1,203.63653149999999
873,Rottnest Island,2018-08-31 10:07:00,ROT20180831,"Sardinops sagax",37085002,12,203.63653149999999
873,Rottnest Island,2018-08-31 10:07:00,ROT20180831,"Engraulis australis",37086001,1,203.63653149999999
873,Rottnest Island,2018-08-31 10:07:00,ROT20180831,"Platycephalidae - undifferentiated",37296900,1,203.63653149999999
873,Rottnest Island,2018-08-31 10:07:00,ROT20180831,"Gerres subfasciatus",37349005,1,203.63653149999999
873,Rottnest Island,2018-08-31 10:07:00,ROT20180831,"Labridae - undifferentiated",37384000,1,203.63653149999999
873,Rottnest Island,2018-08-31 10:07:00,ROT20180831,"Percophidae - undifferentiated",37393900,1,203.63653149999999
873,Rottnest Island,2018-08-31 10:07:00,ROT20180831,"Parablennius spp.",37408918,1,203.63653149999999
873,Rottnest Island,2018-08-31 10:07:00,ROT20180831,"Tripterygiidae - undifferentiated",37415000,1,203.63653149999999
873,Rottnest Island,2018-08-31 10:07:00,ROT20180831,"Callionymidae - undifferentiated",37427917,1,203.63653149999999
873,Rottnest Island,2018-08-31 10:07:00,ROT20180831,""Superclass" Pisces - undifferentiated",37000000,1,245.22083739999999
873,Rottnest Island,2018-08-31 10:07:00,ROT20180831,"Etrumeus teres",37085001,1,245.22083739999999
873,Rottnest Island,2018-08-31 10:07:00,ROT20180831,"Syngnathidae - undifferentiated",37282000,1,245.22083739999999
873,Rottnest Island,2018-08-31 10:07:00,ROT20180831,"Labridae - undifferentiated",37384000,2,245.22083739999999
873,Rottnest Island,2018-08-31 10:07:00,ROT20180831,"Creedia spp.",37395901,1,245.22083739999999
873,Rottnest Island,2018-08-31 10:07:00,ROT20180831,"Callionymidae - undifferentiated",37427917,1,245.22083739999999
873,Rottnest Island,2018-08-31 10:07:00,ROT20180831,"Monacanthidae - undifferentiated",37465903,1,245.22083739999999
874,Port Hacking,2018-09-05 10:50:00,PHB20180905,"Sardinops sagax",37085002,1,98.387217390000004
874,Port Hacking,2018-09-05 10:50:00,PHB20180905,"Myctophidae - undifferentiated",37122000,5,98.387217390000004
874,Port Hacking,2018-09-05 10:50:00,PHB20180905,"Helicolenus spp.",37287918,2,98.387217390000004
874,Port Hacking,2018-09-05 10:50:00,PHB20180905,"Triglidae & Peristediidae - undifferentiated",37288000,1,98.387217390000004
874,Port Hacking,2018-09-05 10:50:00,PHB20180905,"Platycephalidae - undifferentiated",37296900,1,98.387217390000004
874,Port Hacking,2018-09-05 10:50:00,PHB20180905,"Trachurus novaezelandiae",37337003,3,98.387217390000004
874,Port Hacking,2018-09-05 10:50:00,PHB20180905,"Cepola australis",37380001,3,98.387217390000004
874,Port Hacking,2018-09-05 10:50:00,PHB20180905,"Labridae - undifferentiated",37384000,1,98.387217390000004
874,Port Hacking,2018-09-05 10:50:00,PHB20180905,"Lophonectes gallus",37460001,5,98.387217390000004
874,Port Hacking,2018-09-05 10:50:00,PHB20180905,"Sardinops sagax",37085002,2,130.7000682
874,Port Hacking,2018-09-05 10:50:00,PHB20180905,"Macroramphosus spp.",37279902,1,130.7000682
874,Port Hacking,2018-09-05 10:50:00,PHB20180905,"Trachurus novaezelandiae",37337003,8,130.7000682
874,Port Hacking,2018-09-05 10:50:00,PHB20180905,"Pseudocaranx georgianus",37337062,1,130.7000682
874,Port Hacking,2018-09-05 10:50:00,PHB20180905,"Chrysophrys auratus",37353001,1,130.7000682
874,Port Hacking,2018-09-05 10:50:00,PHB20180905,"Lophonectes gallus",37460001,2,130.7000682
875,Port Hacking,2018-09-27 10:43:00,PHB20180927,""Superclass" Pisces - undifferentiated",37000000,1,276.55774559999998
875,Port Hacking,2018-09-27 10:43:00,PHB20180927,"Sardinops sagax",37085002,2,276.55774559999998
875,Port Hacking,2018-09-27 10:43:00,PHB20180927,"Myctophidae - undifferentiated",37122000,1,276.55774559999998
875,Port Hacking,2018-09-27 10:43:00,PHB20180927,"Centropogon australis",37287048,1,276.55774559999998
875,Port Hacking,2018-09-27 10:43:00,PHB20180927,"Platycephalus fuscus",37296004,2,276.55774559999998
875,Port Hacking,2018-09-27 10:43:00,PHB20180927,"Platycephalidae - undifferentiated",37296900,1,276.55774559999998
875,Port Hacking,2018-09-27 10:43:00,PHB20180927,"Serranidae subfam. Anthiinae",37311907,2,276.55774559999998
875,Port Hacking,2018-09-27 10:43:00,PHB20180927,"Sillago flindersi",37330014,3,276.55774559999998
875,Port Hacking,2018-09-27 10:43:00,PHB20180927,"Trachurus declivis",37337002,1,276.55774559999998
875,Port Hacking,2018-09-27 10:43:00,PHB20180927,"Trachurus novaezelandiae",37337003,46,276.55774559999998
875,Port Hacking,2018-09-27 10:43:00,PHB20180927,"Callionymidae - undifferentiated",37427917,2,276.55774559999998
875,Port Hacking,2018-09-27 10:43:00,PHB20180927,"Scomber australasicus",37441001,7,276.55774559999998
875,Port Hacking,2018-09-27 10:43:00,PHB20180927,"Lophonectes gallus",37460001,16,276.55774559999998
875,Port Hacking,2018-09-27 10:43:00,PHB20180927,"Monacanthidae - undifferentiated",37465903,10,276.55774559999998
875,Port Hacking,2018-09-27 10:43:00,PHB20180927,"Triglidae & Peristediidae - undifferentiated",37288000,1,263.23002889999998
875,Port Hacking,2018-09-27 10:43:00,PHB20180927,"Platycephalus fuscus",37296004,1,263.23002889999998
875,Port Hacking,2018-09-27 10:43:00,PHB20180927,"Platycephalidae - undifferentiated",37296900,1,263.23002889999998
875,Port Hacking,2018-09-27 10:43:00,PHB20180927,"Serranidae subfam. Anthiinae",37311907,2,263.23002889999998
875,Port Hacking,2018-09-27 10:43:00,PHB20180927,"Sillago flindersi",37330014,2,263.23002889999998
875,Port Hacking,2018-09-27 10:43:00,PHB20180927,"Trachurus novaezelandiae",37337003,44,263.23002889999998
875,Port Hacking,2018-09-27 10:43:00,PHB20180927,"Callionymidae - undifferentiated",37427917,1,263.23002889999998
875,Port Hacking,2018-09-27 10:43:00,PHB20180927,"Scomber australasicus",37441001,4,263.23002889999998
875,Port Hacking,2018-09-27 10:43:00,PHB20180927,"Lophonectes gallus",37460001,11,263.23002889999998
875,Port Hacking,2018-09-27 10:43:00,PHB20180927,"Monacanthidae - undifferentiated",37465903,10,263.23002889999998
876,Rottnest Island,2018-11-30 09:33:00,ROT20181130,"Gerres subfasciatus",37349005,1,323.35724499999998
876,Rottnest Island,2018-11-30 09:33:00,ROT20181130,"Mullidae - undifferentiated",37355000,4,323.35724499999998
876,Rottnest Island,2018-11-30 09:33:00,ROT20181130,"Labridae - undifferentiated",37384000,6,323.35724499999998
876,Rottnest Island,2018-11-30 09:33:00,ROT20181130,"Tripterygiidae - undifferentiated",37415000,10,323.35724499999998
876,Rottnest Island,2018-11-30 09:33:00,ROT20181130,"Labridae - undifferentiated",37384000,8,290.67841570000002
876,Rottnest Island,2018-11-30 09:33:00,ROT20181130,"Tripterygiidae - undifferentiated",37415000,1,290.67841570000002
876,Rottnest Island,2018-11-30 09:33:00,ROT20181130,"Monacanthidae - undifferentiated",37465903,1,290.67841570000002
877,Rottnest Island,2018-12-11 09:24:00,ROT20181211,""Superclass" Pisces - undifferentiated",37000000,3,278.55537820000001
877,Rottnest Island,2018-12-11 09:24:00,ROT20181211,"Sardinops sagax",37085002,10,278.55537820000001
877,Rottnest Island,2018-12-11 09:24:00,ROT20181211,"Platycephalidae - undifferentiated",37296900,2,278.55537820000001
877,Rottnest Island,2018-12-11 09:24:00,ROT20181211,"Pseudocaranx georgianus",37337062,1,278.55537820000001
877,Rottnest Island,2018-12-11 09:24:00,ROT20181211,"Mullidae - undifferentiated",37355000,1,278.55537820000001
877,Rottnest Island,2018-12-11 09:24:00,ROT20181211,"Pomacentridae - undifferentiated",37372000,1,278.55537820000001
877,Rottnest Island,2018-12-11 09:24:00,ROT20181211,"Labridae - undifferentiated",37384000,34,278.55537820000001
877,Rottnest Island,2018-12-11 09:24:00,ROT20181211,"Labridae: Odacinae - undifferentiated",37385000,5,278.55537820000001
877,Rottnest Island,2018-12-11 09:24:00,ROT20181211,"Pinguipedidae - undifferentiated",37390000,1,278.55537820000001
877,Rottnest Island,2018-12-11 09:24:00,ROT20181211,"Percophidae - undifferentiated",37393900,17,278.55537820000001
877,Rottnest Island,2018-12-11 09:24:00,ROT20181211,"Creedia spp.",37395901,7,278.55537820000001
877,Rottnest Island,2018-12-11 09:24:00,ROT20181211,"Gobiidae - undifferentiated",37428000,1,278.55537820000001
877,Rottnest Island,2018-12-11 09:24:00,ROT20181211,"Monacanthidae - undifferentiated",37465903,11,278.55537820000001
877,Rottnest Island,2018-12-11 09:24:00,ROT20181211,""Superclass" Pisces - undifferentiated",37000000,3,298.05898189999999
877,Rottnest Island,2018-12-11 09:24:00,ROT20181211,"Sardinops sagax",37085002,1,298.05898189999999
877,Rottnest Island,2018-12-11 09:24:00,ROT20181211,"Mullidae - undifferentiated",37355000,1,298.05898189999999
877,Rottnest Island,2018-12-11 09:24:00,ROT20181211,"Pomacentridae - undifferentiated",37372000,1,298.05898189999999
877,Rottnest Island,2018-12-11 09:24:00,ROT20181211,"Labridae - undifferentiated",37384000,15,298.05898189999999
877,Rottnest Island,2018-12-11 09:24:00,ROT20181211,"Percophidae - undifferentiated",37393900,13,298.05898189999999
877,Rottnest Island,2018-12-11 09:24:00,ROT20181211,"Creedia spp.",37395901,4,298.05898189999999
877,Rottnest Island,2018-12-11 09:24:00,ROT20181211,"Tripterygiidae - undifferentiated",37415000,2,298.05898189999999
