NRS_CODE,SAMPLE,TAXON_NAME,TAXON_GROUP,TAXON_GRP01,GENUS,SPECIES,TAXON_COUNT
NSI20170217,741,Canthocalanus pauper CV,COPEPOD,Copepod,Canthocalanus,pauper,2
KAI20160915,728,Calanoid j,COPEPOD,Copepod,(null),(null),43
KAI20160915,728,Candacia spp. j,COPEPOD,Copepod,Candacia,spp.,1
NSI20170217,741,Dioithona rigida f,COPEPOD,Copepod,Dioithona,rigida,1
PHB20160829,730,Acrocalanus gibber f,COPEPOD,Copepod,Acrocalanus,gibber,1
PHB20160829,730,Calanoid j,COPEPOD,Copepod,(null),(null),105
PHB20160829,730,Clausocalanus jobei f (>1.2mm),COPEPOD,Copepod,Clausocalanus,jobei,2
PHB20160829,730,Farranula concinna f,COPEPOD,Copepod,Farranula,concinna,1
PHB20160829,730,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,1
PHB20160829,730,Oithona spp. j,COPEPOD,Copepod,Oithona,spp.,58
NSI20170217,741,Paracalanus aculeatus m,COPEPOD,Copepod,Paracalanus,aculeatus,2
NSI20170217,741,Bivalve,NON-COPEPOD,Mollusc,(null),(null),10
KAI20160915,728,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,2
PHB20160829,730,Spinoncaea spp. f,COPEPOD,Copepod,Spinoncaea,spp.,1
PHB20160829,730,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),4
PHB20160829,730,Ostracod,NON-COPEPOD,Ostracod,(null),(null),1
PHB20160829,730,Polychaete,NON-COPEPOD,Polychaete,(null),(null),2
KAI20160915,728,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,2
KAI20160915,728,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,18
KAI20160915,728,Acantharia,NON-COPEPOD,Radiozoa,(null),(null),1
KAI20160915,728,Cavoliniidae body,NON-COPEPOD,Mollusc,(null),(null),2
KAI20160915,728,Podon intermedius,NON-COPEPOD,Cladoceran,Podon,intermedius,1
KAI20160915,728,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),1
NSI20170217,741,Doliolum nationalis,NON-COPEPOD,Thaliacean,Doliolum,nationalis,4
NSI20170217,741,Favella spp.,NON-COPEPOD,Ciliophora,Favella,spp.,1
ROT20161004,720,Acartia (Acartiura) tranteri f,COPEPOD,Copepod,Acartia (Acartiura),tranteri,3
NSI20170424,750,Acartia spp. j,COPEPOD,Copepod,Acartia,spp.,1
NSI20170424,750,Clausocalanus spp. j,COPEPOD,Copepod,Clausocalanus,spp.,1
ROT20161004,720,Euterpina acutifrons m,COPEPOD,Copepod,Euterpina,acutifrons,2
ROT20161004,720,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,1
ROT20161004,720,Oncaea scottodicarloi f,COPEPOD,Copepod,Oncaea,scottodicarloi,1
ROT20161004,720,Triconia spp. m,COPEPOD,Copepod,Triconia,spp.,1
ROT20161004,720,Bivalve,NON-COPEPOD,Mollusc,(null),(null),24
ROT20161004,720,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),3
ROT20161004,720,Pluteus larva,NON-COPEPOD,Echinoderm,(null),(null),5
ROT20161004,720,Pseudevadne tergestina f gravid,NON-COPEPOD,Cladoceran,Pseudevadne,tergestina,13
NSI20170424,750,Eucalanidae j,COPEPOD,Copepod,(null),(null),1
NSI20170424,750,Farranula concinna f,COPEPOD,Copepod,Farranula,concinna,1
NSI20170424,750,Macrosetella gracilis f,COPEPOD,Copepod,Macrosetella,gracilis,5
NSI20170424,750,Macrosetella gracilis j,COPEPOD,Copepod,Macrosetella,gracilis,5
NSI20170424,750,Oithona spp. small m,COPEPOD,Copepod,Oithona,spp.,5
NSI20170424,750,Paracalanus indicus f,COPEPOD,Copepod,Paracalanus,indicus,1
YON20160823,718,Oithona plumifera f,COPEPOD,Copepod,Oithona,plumifera,15
YON20160927,731,Clausocalanus jobei f (>1.2mm),COPEPOD,Copepod,Clausocalanus,jobei,1
YON20160927,731,Nauplii poecilostomatoida / cyclopoid,COPEPOD,Copepod,(null),(null),112
YON20160927,731,Oithona attenuata typical f,COPEPOD,Copepod,Oithona,attenuata typical,3
YON20160823,718,Oithona attenuata typical f,COPEPOD,Copepod,Oithona,attenuata typical,1
YON20160823,718,Oithona spp.,COPEPOD,Copepod,Oithona,spp.,3
YON20160823,718,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),1
YON20160823,718,Oikopleuridae,NON-COPEPOD,Appendicularian,(null),(null),25
YON20160927,731,Paracalanus indicus m,COPEPOD,Copepod,Paracalanus,indicus,1
YON20160927,731,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,1
NSI20161116,732,Clausocalanus farrani/jobei f (1.00mm>x<1.2mm),COPEPOD,Copepod,Clausocalanus,farrani/jobei,1
NSI20161116,732,Delibus nudus m,COPEPOD,Copepod,Delibus,nudus,1
NSI20161116,732,Ditrichocorycaeus dahli m,COPEPOD,Copepod,Ditrichocorycaeus,dahli,1
NSI20161116,732,Nauplii poecilostomatoida / cyclopoid,COPEPOD,Copepod,(null),(null),25
NSI20161116,732,Oncaea venusta medium no hump f,COPEPOD,Copepod,Oncaea,venusta medium no hump,3
NSI20161116,732,Undinula vulgaris f,COPEPOD,Copepod,Undinula,vulgaris,1
NSI20161116,732,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,8
NSI20161116,732,Pseudevadne tergestina f,NON-COPEPOD,Cladoceran,Pseudevadne,tergestina,1
DAR20160724_0730,726,Calanoid j,COPEPOD,Copepod,(null),(null),84
DAR20160724_0730,726,Lubbockia spp. j,COPEPOD,Copepod,Lubbockia,spp.,1
DAR20160724_0730,726,Barnacle nauplii,NON-COPEPOD,Cirripedia,(null),(null),1
DAR20160724_0730,726,Leprotintinnus nordqvisti,NON-COPEPOD,Ciliophora,Leprotintinnus,nordqvisti,1
MAI20170223,737,Calanoid j,COPEPOD,Copepod,(null),(null),26
NSI20170117,734,Acartia spp. j,COPEPOD,Copepod,Acartia,spp.,2
NSI20170117,734,Calanoid j,COPEPOD,Copepod,(null),(null),119
NSI20170117,734,Clausocalanus spp. m,COPEPOD,Copepod,Clausocalanus,spp.,3
NSI20170117,734,Delibus nudus f,COPEPOD,Copepod,Delibus,nudus,3
NSI20170117,734,Macrosetella gracilis j,COPEPOD,Copepod,Macrosetella,gracilis,3
NSI20170117,734,Oithona spp. j,COPEPOD,Copepod,Oithona,spp.,56
NSI20170117,734,Oncaea clevei f,COPEPOD,Copepod,Oncaea,clevei,1
NSI20170117,734,Oncaea venusta medium hump f,COPEPOD,Copepod,Oncaea,venusta medium hump,1
NSI20170117,734,Paracalanus aculeatus f,COPEPOD,Copepod,Paracalanus,aculeatus,4
NSI20170117,734,Creseis spp.,NON-COPEPOD,Mollusc,Creseis,spp.,2
NSI20170117,734,Prosobranch,NON-COPEPOD,Mollusc,(null),(null),2
NSI20170117,734,Pseudevadne tergestina f,NON-COPEPOD,Cladoceran,Pseudevadne,tergestina,1
MAI20170223,737,Centropages bradyi m,COPEPOD,Copepod,Centropages,bradyi,1
YON20160927,731,Thalia democratica agg,NON-COPEPOD,Thaliacean,Thalia,democratica,1
MAI20170223,737,Clytemnestra scutellata f,COPEPOD,Copepod,Clytemnestra,scutellata,1
MAI20161117,735,Acartia spp. j,COPEPOD,Copepod,Acartia,spp.,1
MAI20161117,735,Calanus australis f,COPEPOD,Copepod,Calanus,australis,1
MAI20161117,735,Clausocalanus spp. m,COPEPOD,Copepod,Clausocalanus,spp.,1
MAI20161117,735,Nauplii poecilostomatoida / cyclopoid,COPEPOD,Copepod,(null),(null),2
MAI20161117,735,Isopod,NON-COPEPOD,Isopod,(null),(null),1
MAI20170223,737,Cavoliniidae body,NON-COPEPOD,Mollusc,(null),(null),2
PHB20160926,742,Clausocalanus jobei f (>1.2mm),COPEPOD,Copepod,Clausocalanus,jobei,1
PHB20160926,742,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,8
PHB20160926,742,Euphausiid calyptope,NON-COPEPOD,Euphausiid,(null),(null),1
YON20161012,740,Oncaea spp. j,COPEPOD,Copepod,Oncaea,spp.,1
NSI20161215,733,Clausocalanus paululus f,COPEPOD,Copepod,Clausocalanus,paululus,1
NSI20161215,733,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,3
NSI20161215,733,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,3
NSI20161215,733,Oithona nana f,COPEPOD,Copepod,Oithona,nana,1
NSI20161215,733,Paracalanus indicus m,COPEPOD,Copepod,Paracalanus,indicus,7
NSI20161215,733,Oikopleuridae,NON-COPEPOD,Appendicularian,(null),(null),26
YON20161012,740,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,46
YON20161012,740,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),3
MAI20170104,736,Calocalanus styliremis f,COPEPOD,Copepod,Calocalanus,styliremis,1
MAI20170104,736,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,3
PHB20160926,742,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,2
PHB20160926,742,Penilia avirostris f gravid,NON-COPEPOD,Cladoceran,Penilia,avirostris,3
MAI20160927,713,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,2
MAI20160927,713,Centropages spp. j,COPEPOD,Copepod,Centropages,spp.,1
MAI20170104,736,Oncaea spp. m >0.7mm,COPEPOD,Copepod,Oncaea,spp.,8
MAI20170104,736,Cavoliniidae body,NON-COPEPOD,Mollusc,(null),(null),2
MAI20170104,736,Egg,NON-COPEPOD,Egg,(null),(null),1
PHB20160926,742,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),1
PHB20160926,742,Pseudevadne tergestina f,NON-COPEPOD,Cladoceran,Pseudevadne,tergestina,3
ROT20161024,721,Acartia (Odontacartia) pacifica f,COPEPOD,Copepod,Acartia (Odontacartia),pacifica,1
ROT20161024,721,Acartia spp. j,COPEPOD,Copepod,Acartia,spp.,8
ROT20161024,721,Calanoid j,COPEPOD,Copepod,(null),(null),158
ROT20161024,721,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,1
ROT20161024,721,Nauplii calanoid,COPEPOD,Copepod,(null),(null),50
ROT20161024,721,Nauplii harpacticoid,COPEPOD,Copepod,(null),(null),1
ROT20161024,721,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,1
ROT20161024,721,Oikopleuridae,NON-COPEPOD,Appendicularian,(null),(null),12
PHB20161030,747,Oithona atlantica f,COPEPOD,Copepod,Oithona,atlantica,2
PHB20161030,747,Oncaea waldemari f,COPEPOD,Copepod,Oncaea,waldemari,1
MAI20170104,736,Serratosagitta tasmanica,NON-COPEPOD,Chaetognath,Serratosagitta,tasmanica,1
PHB20161030,747,Corycaeidae j,COPEPOD,Copepod,(null),(null),2
PHB20161030,747,Plastic black strand,NON BIOLOGICAL,Other,(null),(null),1
PHB20161030,747,Cyttarocylis ampulla,NON-COPEPOD,Ciliophora,Cyttarocylis,ampulla,1
YON20170120,745,Acartia (Acartia) negligens f,COPEPOD,Copepod,Acartia (Acartia),negligens,1
YON20170120,745,Acrocalanus gracilis f,COPEPOD,Copepod,Acrocalanus,gracilis,1
YON20170120,745,Centropages furcatus j,COPEPOD,Copepod,Centropages,furcatus,3
YON20170120,745,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,1
PHB20161204,748,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,1
PHB20161204,748,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,3
PHB20161204,748,Dioithona oculata f,COPEPOD,Copepod,Dioithona,oculata,1
PHB20161204,748,Oithona spp. small m,COPEPOD,Copepod,Oithona,spp.,2
YON20161207,744,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,1
YON20161207,744,Nauplii poecilostomatoida / cyclopoid,COPEPOD,Copepod,(null),(null),59
YON20161207,744,Paracalanus indicus f,COPEPOD,Copepod,Paracalanus,indicus,4
YON20161207,744,Echinoderm larvae,NON-COPEPOD,Echinoderm,(null),(null),1
YON20161207,744,Insect terrestrial,NON-COPEPOD,Other,(null),(null),1
YON20161207,744,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,14
YON20161207,744,Oikopleuridae,NON-COPEPOD,Appendicularian,(null),(null),31
YON20161207,744,Ophiopluteus,NON-COPEPOD,Echinoderm,(null),(null),1
YON20161207,744,Siphonophore / nectophore,NON-COPEPOD,Cnidarian,(null),(null),2
MAI20180418,819,Clausocalanus jobei f (>1.2mm),COPEPOD,Copepod,Clausocalanus,jobei,12
MAI20180418,819,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,1
MAI20180418,819,Nannocalanus minor CV,COPEPOD,Copepod,Nannocalanus,minor,1
MAI20180418,819,Oithona spp. j,COPEPOD,Copepod,Oithona,spp.,35
MAI20180418,819,Triconia spp. f,COPEPOD,Copepod,Triconia,spp.,2
MAI20180418,819,Noctiluca scintillans,NOCTILUCA,Noctilucaceae,Noctiluca,scintillans,304
MAI20180418,819,Plastic black strand,NON BIOLOGICAL,Other,(null),(null),1
MAI20180418,819,Prosobranch,NON-COPEPOD,Mollusc,(null),(null),2
YON20170528,782,Clausocalanus arcuicornis f,COPEPOD,Copepod,Clausocalanus,arcuicornis,1
YON20170528,782,Ditrichocorycaeus erythraeus m,COPEPOD,Copepod,Ditrichocorycaeus,erythraeus,1
YON20170528,782,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,20
PHB20170614,773,Calocalanus pavo f,COPEPOD,Copepod,Calocalanus,pavo,1
PHB20170614,773,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,3
PHB20170614,773,Clausocalanus pergens f,COPEPOD,Copepod,Clausocalanus,pergens,1
PHB20170614,773,Farranula concinna f,COPEPOD,Copepod,Farranula,concinna,1
PHB20170614,773,Nauplii calanoid,COPEPOD,Copepod,(null),(null),100
PHB20170614,773,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,3
PHB20170614,773,Oncaea zernovi complex f,COPEPOD,Copepod,Oncaea,zernovi complex,13
PHB20170614,773,Paroithona spp. f,COPEPOD,Copepod,Paroithona,spp.,5
PHB20170614,773,Pleuromamma abdominalis m,COPEPOD,Copepod,Pleuromamma,abdominalis,1
PHB20170614,773,Triconia umerus f,COPEPOD,Copepod,Triconia,umerus,2
PHB20170614,773,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),3
PHB20170614,773,Fish egg,NON-COPEPOD,Fish,(null),(null),1
MAI20170921,793,Calanus australis CV,COPEPOD,Copepod,Calanus,australis,5
MAI20170921,793,Calanus australis f,COPEPOD,Copepod,Calanus,australis,2
MAI20170921,793,Clytemnestra scutellata f,COPEPOD,Copepod,Clytemnestra,scutellata,1
MAI20170921,793,Ctenocalanus vanus m,COPEPOD,Copepod,Ctenocalanus,vanus,1
MAI20170921,793,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,2
MAI20170921,793,Nauplii harpacticoid,COPEPOD,Copepod,(null),(null),1
MAI20170921,793,Caridea zoea,NON-COPEPOD,Decapod,(null),(null),1
MAI20170921,793,Nyctiphanes australis,NON-COPEPOD,Euphausiid,Nyctiphanes,australis,3
MAI20171123,803,Calanid CIV,COPEPOD,Copepod,(null),(null),13
MAI20171123,803,Calanoid j,COPEPOD,Copepod,(null),(null),7
MAI20171123,803,Calanoides spp. f,COPEPOD,Copepod,Calanoides,spp.,5
MAI20171123,803,Calanus australis m,COPEPOD,Copepod,Calanus,australis,9
NSI20171219,804,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,3
NSI20171219,804,Macrosetella gracilis j,COPEPOD,Copepod,Macrosetella,gracilis,2
NSI20171219,804,Nauplii calanoid,COPEPOD,Copepod,(null),(null),71
NSI20171219,804,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,1
NSI20171219,804,Onychocorycaeus agilis m,COPEPOD,Copepod,Onychocorycaeus,agilis,1
NSI20171219,804,Parvocalanus crassirostris f,COPEPOD,Copepod,Parvocalanus,crassirostris,2
NSI20171219,804,Spinoncaea spp. f,COPEPOD,Copepod,Spinoncaea,spp.,4
NSI20171219,804,Temora spp. j,COPEPOD,Copepod,Temora,spp.,5
NSI20171219,804,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),3
NSI20171219,804,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),2
MAI20171123,803,Mecynocera clausi f,COPEPOD,Copepod,Mecynocera,clausi,6
MAI20171123,803,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,1
MAI20170626,765,Clausocalanus pergens f,COPEPOD,Copepod,Clausocalanus,pergens,11
MAI20170626,765,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,3
MAI20170626,765,Mesocalanus tenuicornis f,COPEPOD,Copepod,Mesocalanus,tenuicornis,1
YON20170426,781,Oithona attenuata typical f,COPEPOD,Copepod,Oithona,attenuata typical,1
YON20170426,781,Oncaea clevei f,COPEPOD,Copepod,Oncaea,clevei,4
MAI20170626,765,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),6
KAI20161118,739,Centropages australiensis f,COPEPOD,Copepod,Centropages,australiensis,1
KAI20161118,739,Clausocalanus jobei f (>1.2mm),COPEPOD,Copepod,Clausocalanus,jobei,1
KAI20161118,739,Mecynocera spp. j,COPEPOD,Copepod,Mecynocera,spp.,1
KAI20161118,739,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,2
KAI20161118,739,Oncaea scottodicarloi f,COPEPOD,Copepod,Oncaea,scottodicarloi,1
KAI20161118,739,Paracalanus indicus f,COPEPOD,Copepod,Paracalanus,indicus,10
KAI20161118,739,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),10
PHB20161204,748,Oncaea spp. m <0.4mm,COPEPOD,Copepod,Oncaea,spp.,2
MAI20170223,737,Microsetella rosea f,COPEPOD,Copepod,Microsetella,rosea,2
NSI20170516,766,Calocalanus plumulosus j,COPEPOD,Copepod,Calocalanus,plumulosus,1
NSI20170516,766,Farranula curta f,COPEPOD,Copepod,Farranula,curta,2
NSI20170516,766,Macrosetella gracilis m,COPEPOD,Copepod,Macrosetella,gracilis,3
NSI20170516,766,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,2
NSI20170516,766,Oncaea spp. m >0.7mm,COPEPOD,Copepod,Oncaea,spp.,1
NSI20170516,766,Paracalanus aculeatus m,COPEPOD,Copepod,Paracalanus,aculeatus,1
NSI20170516,766,Parvocalanus crassirostris m,COPEPOD,Copepod,Parvocalanus,crassirostris,1
NSI20170516,766,Creseis spp.,NON-COPEPOD,Mollusc,Creseis,spp.,1
MAI20170626,765,Oncaea venusta typica f,COPEPOD,Copepod,Oncaea,venusta typica,1
ROT20170407,775,Corycaeidae j,COPEPOD,Copepod,(null),(null),1
ROT20170407,775,Nauplii calanoid,COPEPOD,Copepod,(null),(null),39
ROT20170407,775,Nauplii harpacticoid,COPEPOD,Copepod,(null),(null),35
ROT20170407,775,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,4
ROT20170407,775,Plastic blue strand,NON BIOLOGICAL,Other,(null),(null),5
ROT20170407,775,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),2
KAI20170518,769,Calocalanus spp. j,COPEPOD,Copepod,Calocalanus,spp.,1
KAI20170518,769,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,4
KAI20170518,769,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,3
KAI20170518,769,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,1
KAI20170518,769,Oithona spp. small m,COPEPOD,Copepod,Oithona,spp.,4
KAI20170518,769,Paracalanus indicus f,COPEPOD,Copepod,Paracalanus,indicus,4
ROT20170407,775,Prosobranch,NON-COPEPOD,Mollusc,(null),(null),13
KAI20170518,769,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),1
KAI20170518,769,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,1
KAI20170518,769,Oikopleuridae,NON-COPEPOD,Appendicularian,(null),(null),7
KAI20170518,769,Penilia avirostris f,NON-COPEPOD,Cladoceran,Penilia,avirostris,4
ROT20161214,756,Acartia (Acartia) negligens f,COPEPOD,Copepod,Acartia (Acartia),negligens,2
ROT20161214,756,Calocalanus spp. f,COPEPOD,Copepod,Calocalanus,spp.,3
ROT20161214,756,Euterpina acutifrons f,COPEPOD,Copepod,Euterpina,acutifrons,1
ROT20161214,756,Nauplii calanoid,COPEPOD,Copepod,(null),(null),31
ROT20161214,756,Paroithona spp. f,COPEPOD,Copepod,Paroithona,spp.,1
ROT20161214,756,Clytia spp.,NON-COPEPOD,Cnidarian,Clytia,spp.,1
ROT20161214,756,Doliolum spp.,NON-COPEPOD,Thaliacean,Doliolum,spp.,3
ROT20161214,756,Penilia avirostris f gravid,NON-COPEPOD,Cladoceran,Penilia,avirostris,57
PHB20170419,763,Calanoid j,COPEPOD,Copepod,(null),(null),39
PHB20170419,763,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,2
PHB20170419,763,Microsetella spp. j,COPEPOD,Copepod,Microsetella,spp.,7
PHB20170419,763,Oncaea clevei complex,COPEPOD,Copepod,Oncaea,clevei complex,5
PHB20170419,763,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,4
PHB20170419,763,Aglaura hemistoma,NON-COPEPOD,Cnidarian,Aglaura,hemistoma,1
PHB20170419,763,Cavoliniidae shell,NON-COPEPOD,Mollusc,(null),(null),2
PHB20170205,749,Nauplii poecilostomatoida / cyclopoid,COPEPOD,Copepod,(null),(null),53
PHB20170205,749,Oithona simplex f,COPEPOD,Copepod,Oithona,simplex,2
PHB20170205,749,Oncaea waldemari f,COPEPOD,Copepod,Oncaea,waldemari,1
PHB20170205,749,Temora spp. j,COPEPOD,Copepod,Temora,spp.,4
PHB20170321,762,Acartia spp. j,COPEPOD,Copepod,Acartia,spp.,3
PHB20170321,762,Ctenocalanus vanus f,COPEPOD,Copepod,Ctenocalanus,vanus,1
PHB20170321,762,Lucicutia spp. j,COPEPOD,Copepod,Lucicutia,spp.,2
PHB20170321,762,Nauplii poecilostomatoida / cyclopoid,COPEPOD,Copepod,(null),(null),5
PHB20170321,762,Oithona spp. j,COPEPOD,Copepod,Oithona,spp.,43
PHB20170321,762,Oncaea media f,COPEPOD,Copepod,Oncaea,media,3
PHB20170321,762,Oncaea zernovi complex f,COPEPOD,Copepod,Oncaea,zernovi complex,6
PHB20170321,762,Onychocorycaeus catus m,COPEPOD,Copepod,Onychocorycaeus,catus,1
PHB20170321,762,Paracalanus indicus m,COPEPOD,Copepod,Paracalanus,indicus,1
PHB20170321,762,Temora turbinata f,COPEPOD,Copepod,Temora,turbinata,1
PHB20170205,749,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,4
PHB20170205,749,Medusa,NON-COPEPOD,Cnidarian,(null),(null),1
PHB20170321,762,Limacina,NON-COPEPOD,Mollusc,Limacina,spp.,4
PHB20170321,762,Polychaete larvae,NON-COPEPOD,Polychaete,(null),(null),3
ROT20170120,757,Acartia spp. j,COPEPOD,Copepod,Acartia,spp.,69
ROT20170120,757,Nauplii harpacticoid,COPEPOD,Copepod,(null),(null),1
ROT20170120,757,Oncaea spp. m 0.4<>0.7mm,COPEPOD,Copepod,Oncaea,spp.,1
MAI20170412,755,Doliolum denticulatum,NON-COPEPOD,Thaliacean,Doliolum,denticulatum,1
MAI20170412,755,Hyperiella spp.,NON-COPEPOD,Amphipod,Hyperiella,spp.,1
MAI20170412,755,Oikopleuridae,NON-COPEPOD,Appendicularian,(null),(null),36
MAI20170412,755,Ophiopluteus,NON-COPEPOD,Echinoderm,(null),(null),6
ROT20170120,757,Bivalve,NON-COPEPOD,Mollusc,(null),(null),12
ROT20170120,757,Euphausiid calyptope,NON-COPEPOD,Euphausiid,(null),(null),1
ROT20170120,757,Globigerinidae,NON-COPEPOD,Foraminifera,(null),(null),3
ROT20170120,757,Lucifer spp. mysis,NON-COPEPOD,Decapod,Lucifer,spp.,1
NSI20170829,785,Macrosetella gracilis j,COPEPOD,Copepod,Macrosetella,gracilis,1
NSI20170829,785,Microsetella norvegica m,COPEPOD,Copepod,Microsetella,norvegica,7
NSI20170829,785,Oncaea media f,COPEPOD,Copepod,Oncaea,media,4
NSI20170829,785,Paracalanus aculeatus m,COPEPOD,Copepod,Paracalanus,aculeatus,1
NSI20170829,785,Actinotroch of phoronid worm,NON-COPEPOD,Phoronid,(null),(null),1
NSI20170829,785,Climacocylis scalaria,NON-COPEPOD,Ciliophora,Climacocylis,scalaria,1
NSI20170829,785,Fritillaria pellucida,NON-COPEPOD,Appendicularian,Fritillaria,pellucida,3
NSI20170829,785,Fritillariidae,NON-COPEPOD,Appendicularian,(null),(null),1
DAR20170516,768,Bestiolina similis f,COPEPOD,Copepod,Bestiolina,similis,3
DAR20170516,768,Corycaeidae j,COPEPOD,Copepod,(null),(null),5
DAR20170516,768,Anomuran zoea,NON-COPEPOD,Decapod,(null),(null),2
PHB20170517,772,Oithona decipiens/similis f,COPEPOD,Copepod,Oithona,decipiens/similis,6
PHB20170517,772,Oncaea media f,COPEPOD,Copepod,Oncaea,media,2
PHB20170517,772,Siphonophore / nectophore,NON-COPEPOD,Cnidarian,(null),(null),1
ROT20170331,786,Acartia (Acartia) negligens f,COPEPOD,Copepod,Acartia (Acartia),negligens,2
ROT20170331,786,Acartia spp. j,COPEPOD,Copepod,Acartia,spp.,4
ROT20170331,786,Clausocalanus jobei f (>1.2mm),COPEPOD,Copepod,Clausocalanus,jobei,2
ROT20170331,786,Euterpina acutifrons j,COPEPOD,Copepod,Euterpina,acutifrons,1
ROT20170331,786,Farranula spp. m,COPEPOD,Copepod,Farranula,spp.,1
ROT20170331,786,Paracalanus aculeatus f,COPEPOD,Copepod,Paracalanus,aculeatus,2
ROT20170331,786,Paracalanus indicus m,COPEPOD,Copepod,Paracalanus,indicus,2
ROT20170331,786,Parvocalanus crassirostris f,COPEPOD,Copepod,Parvocalanus,crassirostris,1
ROT20170331,786,Bivalve,NON-COPEPOD,Mollusc,(null),(null),3
ROT20170331,786,Chaetognatha,NON-COPEPOD,Chaetognath,(null),(null),2
KAI20170315,753,Acartia (Acartia) negligens f,COPEPOD,Copepod,Acartia (Acartia),negligens,1
KAI20170315,753,Acartia (Acartiura) tranteri m,COPEPOD,Copepod,Acartia (Acartiura),tranteri,3
KAI20170315,753,Calanoid j,COPEPOD,Copepod,(null),(null),64
KAI20170315,753,Microsetella norvegica f,COPEPOD,Copepod,Microsetella,norvegica,6
KAI20170315,753,Microsetella rosea m,COPEPOD,Copepod,Microsetella,rosea,1
KAI20170315,753,Nauplii calanoid,COPEPOD,Copepod,(null),(null),27
