SAMPLE,TAXON_NAME,TAXON_GROUP,GENUS,SPECIES,SPCODE,CELL_COUNT,SAMPVOL_L
647,Navicula cf. 80-100 µm length,Pennate diatom,(null),(null),149031,1,0.04
647,Noctiluca scintillans,Dinoflagellate,Noctiluca,scintillans,109921,1,0.1
647,Prasinophytes,Flagellate,(null),(null),17329,2,0.0011
647,Prorocentrum gracile,Dinoflagellate,Prorocentrum,gracile,110300,1,0.04
647,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,1,0.04
647,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,4,0.04
647,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,5,0.04
647,Striatella unipunctata,Pennate diatom,Striatella,unipunctata,149177,1,0.04
647,Thalassionema spp. < 100 µm length,Pennate diatom,Thalassionema,spp.,149092,1,0.04
647,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,19,0.0011
648,Alexandrium spp.,Dinoflagellate,Alexandrium,spp.,109470,16,0.04
648,Centric diatom,Centric diatom,(null),(null),148899,15,0.04
648,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,1,0.04
648,Chaetoceros didymus,Centric diatom,Chaetoceros (Hyalochaete),didymus,149122,1,0.04
648,Chrysophyceae,Flagellate,(null),(null),146230,6,0.0008
648,Ciliate (naked < 25µm),Ciliate,(null),(null),11,69,0.04
648,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,65,0.0008
648,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,1,0.04
648,Eutreptiella spp.,Flagellate,Eutreptiella,spp.,17657,30,0.04
648,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,29,0.0008
648,Flagellate <10 µm round,Flagellate,(null),(null),146222,212,0.0008
648,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,1,0.04
648,Guinardia striata,Centric diatom,Guinardia,striata,149113,1,0.04
648,Gymnodinioid dinoflagellate 20-30 µm,Dinoflagellate,(null),(null),109392,10,0.04
648,Laboea strobila,Ciliate,Laboea,strobila,101264,3,0.04
648,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,10,0.04
648,Mesodinium rubrum,Ciliate,Mesodinium,rubrum,232069,2,0.04
648,Navicula cf. 60-80 µm length,Pennate diatom,(null),(null),149031,13,0.04
648,Noctiluca scintillans,Dinoflagellate,Noctiluca,scintillans,109921,18,0.1
648,Prasinophytes,Flagellate,(null),(null),17329,65,0.0008
648,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,2,0.04
648,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,98,0.04
648,Scrippsiella trochoidea,Dinoflagellate,Scrippsiella,trochoidea,110172,5,0.04
648,Tintinnopsis spp.,Ciliate,Tintinnopsis,spp.,163780,1,0.04
648,Tripos furca,Dinoflagellate,Tripos (Ceratium),furca,840627,1,0.04
648,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,(null),(null),146203,10,0.04
648,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,21,0.0008
649,Amphorides spp.,Ciliate,Amphorides,spp.,183539,1,0.04
649,Centric diatom,Centric diatom,(null),(null),148899,2,0.04
649,Chaetoceros danicus,Centric diatom,Chaetoceros (Phaeoceros),danicus,149120,1,0.04
649,Chaetoceros spp.,Centric diatom,Chaetoceros,spp.,148985,6,0.04
649,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,8,0.04
649,Ciliate (Inc. tintinnid),Ciliate,(null),(null),11,1,0.04
649,Climacodium spp.,Centric diatom,Climacodium,spp.,196803,3,0.04
649,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,9,0.0009
649,Cyclotella spp.,Centric diatom,Cyclotella,spp.,148905,1,0.04
649,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,2,0.04
649,Dactyliosolen phuketensis,Centric diatom,Dactyliosolen,phuketensis,248064,2,0.04
649,Detonula pumila,Centric diatom,Detonula,pumila,149647,3,0.04
649,Dictyocha fibula,Silicoflagellate,Dictyocha,fibula,157463,2,0.04
649,Eutintinnus spp.,Ciliate,Eutintinnus,spp.,183543,1,0.04
649,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,27,0.0009
649,Flagellate <10 µm round,Flagellate,(null),(null),146222,195,0.0009
649,Guinardia striata,Centric diatom,Guinardia,striata,149113,1,0.04
649,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,1,0.04
649,Laboea spp.,Ciliate,Laboea,spp.,101190,1,0.04
649,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,1,0.04
649,Leptocylindrus mediterraneus,Centric diatom,Leptocylindrus,mediterraneus,149230,2,0.04
649,Mesodinium rubrum,Ciliate,Mesodinium,rubrum,232069,1,0.04
649,Navicula cf. 200-250 µm length,Pennate diatom,(null),(null),149031,3,0.04
649,Pennate diatom > 100 µm,Pennate diatom,(null),(null),148899,1,0.04
649,Prasinophytes,Flagellate,(null),(null),17329,9,0.0009
649,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,8,0.04
649,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,2,0.04
649,Rhizosolenia bergonii,Centric diatom,Rhizosolenia,bergonii,196811,2,0.04
649,Rhizosolenia fallax,Centric diatom,Rhizosolenia,fallax,573572,1,0.04
649,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,1,0.04
649,Salpingella spp.,Ciliate,Salpingella,spp.,183566,1,0.04
649,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,5,0.0009
650,Alexandrium spp.,Dinoflagellate,Alexandrium,spp.,109470,2,0.02625
650,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,11,0.02625
650,Centric diatom 20-30 µm,Centric diatom,(null),(null),(null),18,0.02625
650,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,13,0.02625
650,Chaetoceros lorenzianus,Centric diatom,Chaetoceros (Hyalochaete),lorenzianus,156617,5,0.02625
650,Ciliate (naked < 25µm),Ciliate,(null),(null),11,9,0.02625
650,Climacodium frauenfeldianum,Centric diatom,Climacodium,frauenfeldianum,196804,18,0.02625
650,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,16,0.00168
650,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,6,0.02625
650,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,149310,5,0.02625
650,Dactyliosolen phuketensis,Centric diatom,Dactyliosolen,phuketensis,248064,54,0.02625
650,Dadayiella ganymedes,Ciliate,Dadayiella,ganymedes,183542,1,0.02625
650,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,42,0.00168
650,Flagellate <10 µm round,Flagellate,(null),(null),146222,137,0.00168
650,Guinardia striata,Centric diatom,Guinardia,striata,149113,38,0.02625
650,Hemiaulus hauckii,Centric diatom,Hemiaulus,hauckii,163249,2,0.02625
650,Laboea spp.,Ciliate,Laboea,spp.,101190,1,0.02625
650,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,67,0.02625
650,Mesodinium rubrum,Ciliate,Mesodinium,rubrum,232069,11,0.02625
650,Navicula cf. 40-60 µm length,Pennate diatom,(null),(null),149031,2,0.02625
650,Prasinophytes,Flagellate,(null),(null),17329,6,0.00168
650,Proboscia alata,Centric diatom,Proboscia,alata,149168,3,0.02625
650,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,1,0.02625
650,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,5,0.02625
650,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,2,0.02625
650,Rhizosolenia imbricata,Centric diatom,Rhizosolenia,imbricata,149116,1,0.02625
650,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,1,0.02625
650,Tripos spp.,Dinoflagellate,Tripos,spp.,494057,15,0.02625
650,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,15,0.00168
651,Asterionellopsis spp. ~50 µm length,Pennate diatom,Asterionellopsis,spp.,149138,5,0.04
651,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,3,0.04
651,Chaetoceros affinis,Centric diatom,Chaetoceros (Hyalochaete),affinis,149241,5,0.04
651,Chaetoceros cf. compressus,Centric diatom,Chaetoceros (Hyalochaete),cf. compressus,149129,8,0.04
651,Chaetoceros danicus,Centric diatom,Chaetoceros (Phaeoceros),danicus,149120,1,0.04
651,Chaetoceros decipiens < 15 µm cell width,Centric diatom,Chaetoceros (Hyalochaete),decipiens,149126,3,0.04
651,Chaetoceros peruvianus < 40 µm cell width,Centric diatom,Chaetoceros (Phaeoceros),peruvianus,178185,1,0.04
651,Chaetoceros similis,Centric diatom,Chaetoceros (Hyalochaete),similis,149127,7,0.04
651,Chaetoceros spp.,Centric diatom,Chaetoceros,spp.,148985,4,0.04
651,Chaetoceros spp. 20-30 µm,Centric diatom,Chaetoceros,spp.,148985,10,0.04
651,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,4,0.04
651,Ciliate (naked < 25µm),Ciliate,(null),(null),11,35,0.04
651,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,38,0.002
651,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,11,0.04
651,Dictyocha fibula,Silicoflagellate,Dictyocha,fibula,157463,8,0.04
651,Dictyocha speculum,Silicoflagellate,Dictyocha,speculum,157260,2,0.04
651,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,81,0.002
651,Flagellate <10 µm round,Flagellate,(null),(null),146222,208,0.002
651,Guinardia delicatula,Centric diatom,Guinardia,delicatula,149112,3,0.04
651,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,3,0.04
651,Guinardia striata,Centric diatom,Guinardia,striata,149113,5,0.04
651,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,1,0.04
651,Lauderia annulata < 70 µm length,Centric diatom,Lauderia,annulata,149135,4,0.04
651,Leptocylindrus mediterraneus,Centric diatom,Leptocylindrus,mediterraneus,149230,3,0.04
651,Meuniera membranacea,Pennate diatom,Meuniera,meuniera,149145,6,0.04
651,Navicula cf. 20-40 µm length,Pennate diatom,(null),(null),149031,3,0.04
651,Navicula cf. 60-80 µm length,Pennate diatom,(null),(null),149031,1,0.04
651,Neostreptotheca spp.,Centric diatom,Neostreptotheca,spp.,450616,2,0.04
651,Parundella spp.,Ciliate,Parundella,spp.,345911,1,0.04
651,Pleurosigma spp. < 150 µm,Pennate diatom,Pleurosigma,spp.,149181,6,0.04
651,Prasinophytes,Flagellate,(null),(null),17329,30,0.002
651,Prymnesiophytes,Flagellate,(null),(null),115057,1,0.002
651,Rhizosolenia fallax,Centric diatom,Rhizosolenia,fallax,573572,3,0.04
651,Rhizosolenia spp.,Centric diatom,Rhizosolenia,spp.,149069,1,0.04
651,Salpingella spp.,Ciliate,Salpingella,spp.,183566,1,0.04
651,Steenstrupiella spp.,Ciliate,Steenstrupiella,spp.,183545,1,0.04
651,Thalassionema spp. < 100 µm length,Pennate diatom,Thalassionema,spp.,149092,23,0.04
651,Thalassiosira spp. 20-40 µm,Centric diatom,Thalassiosira,spp.,148912,10,0.04
651,Tripos fusus,Dinoflagellate,Tripos (Amphiceratium),fusus,840626,1,0.04
651,Undella spp.,Ciliate,Undella,spp.,235764,1,0.04
651,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,(null),(null),146203,1,0.04
651,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,19,0.002
652,Amphisolenia bidentata,Dinoflagellate,Amphisolenia,bidentata,109589,1,0.1
652,Chaetoceros spp.,Centric diatom,Chaetoceros,spp.,148985,3,0.04
652,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,3,0.04
652,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,3,0.04
652,Dinoflagellate cyst,Dinoflagellate,(null),(null),146203,1,0.04
652,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,13,0.0013
652,Flagellate <10 µm round,Flagellate,(null),(null),146222,217,0.0013
652,Hemiaulus membranaceus,Centric diatom,Hemiaulus,membranaceus,418540,1,0.04
652,Navicula cf. 40-60 µm length,Pennate diatom,(null),(null),149031,1,0.04
652,Proboscia alata ~ 50 µm cell width,Centric diatom,Proboscia,alata,149168,1,0.04
652,Rhabdonella spp.,Ciliate,Rhabdonella,spp.,183576,1,0.04
652,Tripos setaceus,Dinoflagellate,Tripos (Ceratium),setaceus,837446,1,0.04
652,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,(null),(null),146203,4,0.04
652,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,6,0.0013
653,Amphorides spp.,Ciliate,Amphorides,spp.,183539,2,0.09405
653,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,1,0.0396
653,Centric diatom 40-50 µm,Centric diatom,(null),(null),(null),3,0.0396
653,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,4,0.0396
653,Chaetoceros decipiens < 15 µm cell width,Centric diatom,Chaetoceros (Hyalochaete),decipiens,149126,1,0.0396
653,Chaetoceros densus,Centric diatom,Chaetoceros (Phaeoceros),densus,149121,1,0.0396
653,Chaetoceros messanense,Centric diatom,Chaetoceros (Hyalochaete),messanense,418509,2,0.0396
653,Chaetoceros similis,Centric diatom,Chaetoceros (Hyalochaete),similis,149127,1,0.0396
653,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,2,0.0396
653,Climacocylis spp.,Ciliate,Climacocylis,spp.,183547,1,0.09405
653,Codonellopsis morchella,Ciliate,Codonellopsis,morchella,240441,2,0.09405
653,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,10,0.00594
653,Dactyliosolen fragilissimus <150 µm length,Centric diatom,Dactyliosolen,fragilissimus,149310,4,0.0396
653,Dactyliosolen phuketensis,Centric diatom,Dactyliosolen,phuketensis,248064,1,0.0396
653,Dictyocha fibula,Silicoflagellate,Dictyocha,fibula,157463,6,0.0396
653,Dictyocysta cf. duplex,Ciliate,Dictyocysta,cf. duplex,427461,1,0.09405
653,Epiplocylis spp.,Ciliate,Epiplocylis,spp.,183562,1,0.09405
653,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,21,0.00594
653,Flagellate <10 µm round,Flagellate,(null),(null),146222,149,0.00594
653,Guinardia striata,Centric diatom,Guinardia,striata,149113,2,0.0396
653,Hemiaulus membranaceus,Centric diatom,Hemiaulus,membranaceus,418540,1,0.0396
653,Laboea spp.,Ciliate,Laboea,spp.,101190,3,0.0396
653,Leptocylindrus mediterraneus,Centric diatom,Leptocylindrus,mediterraneus,149230,2,0.0396
653,Lingulodinium spp.,Dinoflagellate,Lingulodinium,spp.,231799,1,0.0396
653,Nitzschia spp.,Pennate diatom,Nitzschia,spp.,149045,2,0.0396
653,Octactis octonaria,Silicoflagellate,Octactis,octonaria,375970,1,0.0396
653,Odontella aurita,Centric diatom,Odontella,aurita,149050,2,0.0396
653,Planktoniella sol,Centric diatom,Planktoniella,sol,148979,1,0.0396
653,Pseudosolenia calcar-avis,Centric diatom,Pseudosolenia,calcar-avis,163344,1,0.0396
653,Radiolarian,Radiozoa,(null),(null),196831,1,0.0396
653,Rhizosolenia imbricata group,Centric diatom,Rhizosolenia,cf. imbricata,149116,3,0.0396
653,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,22,0.00594
654,Cerataulina pelagica,Centric diatom,Cerataulina,pelagica,149619,2,0.0396
654,Chaetoceros danicus,Centric diatom,Chaetoceros (Phaeoceros),danicus,149120,1,0.0396
654,Chaetoceros didymus,Centric diatom,Chaetoceros (Hyalochaete),didymus,149122,1,0.0396
654,Ciliate (naked < 25µm),Ciliate,(null),(null),11,11,0.0396
654,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,3,0.00198
654,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,5,0.0396
654,Dictyocha fibula,Silicoflagellate,Dictyocha,fibula,157463,1,0.0396
654,Eutreptiella spp.,Flagellate,Eutreptiella,spp.,17657,1,0.0396
654,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,21,0.00198
654,Flagellate <10 µm round,Flagellate,(null),(null),146222,186,0.00198
654,Guinardia flaccida <150 µm length,Centric diatom,Guinardia,flaccida,149132,1,0.0396
654,Guinardia striata,Centric diatom,Guinardia,striata,149113,3,0.0396
654,Gyrodinium spp.,Dinoflagellate,Gyrodinium,spp.,109476,3,0.0396
654,Hemiaulus hauckii,Centric diatom,Hemiaulus,hauckii,163249,1,0.0396
654,Mesodinium rubrum,Ciliate,Mesodinium,rubrum,232069,1,0.0396
654,Phaeocystis spp. (solitary),Flagellate,Phaeocystis,spp.,115088,5,0.00198
654,Prasinophytes,Flagellate,(null),(null),17329,3,0.00198
654,Proboscia alata,Centric diatom,Proboscia,alata,149168,2,0.0396
654,Tripos furca,Dinoflagellate,Tripos (Ceratium),furca,840627,1,0.0396
654,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,11,0.00198
654,Unid dinoflagellate > 10 µm,Dinoflagellate,(null),(null),146203,6,0.0396
655,Asteromphalus spp.,Centric diatom,Asteromphalus,spp.,162254,1,0.04
655,Bacteriastrum furcatum,Centric diatom,Bacteriastrum,furcatum,164110,5,0.04
655,Bacteriastrum spp.,Centric diatom,Bacteriastrum,spp.,149118,22,0.04
655,Cerataulina spp.,Centric diatom,Cerataulina,spp.,149236,9,0.04
655,Chaetoceros compressus,Centric diatom,Chaetoceros (Hyalochaete),compressus,149129,20,0.04
655,Chaetoceros didymus,Centric diatom,Chaetoceros (Hyalochaete),didymus,149122,29,0.04
655,Chaetoceros lorenzianus,Centric diatom,Chaetoceros (Hyalochaete),lorenzianus,156617,7,0.04
655,Chaetoceros peruvianus < 40 µm cell width,Centric diatom,Chaetoceros (Phaeoceros),peruvianus,178185,5,0.04
655,Chaetoceros spp. 10-20 µm,Centric diatom,Chaetoceros,spp.,148985,31,0.04
655,Chaetoceros spp. < 10 µm cell width,Centric diatom,Chaetoceros,spp.,148985,11,0.04
655,Climacocylis spp.,Ciliate,Climacocylis,spp.,183547,1,0.04
655,Codonellopsis cf. ostenfeldi,Ciliate,Codonellopsis,cf. ostenfeldi,427448,3,0.04
655,Corethron spp.,Centric diatom,Corethron,spp.,149109,7,0.04
655,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,2,0.001
655,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,7,0.04
655,Dactyliosolen blavyanus,Centric diatom,Dactyliosolen,blavyanus,179786,2,0.04
655,Diploneis spp.,Pennate diatom,Diploneis,spp.,149018,1,0.04
655,Eutintinnus cf. fraknoi,Ciliate,Eutintinnus,cf. fraknoi,235771,1,0.04
655,Eutintinnus spp.,Ciliate,Eutintinnus,spp.,183543,1,0.04
655,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,9,0.001
655,Flagellate <10 µm round,Flagellate,(null),(null),146222,202,0.001
655,Guinardia striata,Centric diatom,Guinardia,striata,149113,14,0.04
655,Haslea wawrikae,Pennate diatom,Haslea,wawrikae,248063,3,0.04
655,Leptocylindrus danicus,Centric diatom,Leptocylindrus,danicus,149106,9,0.04
655,Navicula cf. 40-60 µm length,Pennate diatom,(null),(null),149031,5,0.04
655,Navicula cf. 60-80 µm length,Pennate diatom,(null),(null),149031,5,0.04
655,Proboscia alata,Centric diatom,Proboscia,alata,149168,3,0.04
655,Prorocentrum spp.,Dinoflagellate,Prorocentrum,spp.,109566,2,0.04
655,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,1,0.04
655,Protorhabdonella simplex,Ciliate,Protorhabdonella,simplex,341672,1,0.04
655,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,20,0.04
655,Pseudo-nitzschia seriata complex >3 µm,Pennate diatom,Pseudo-nitzschia,seriata complex,149152,19,0.04
655,Pseudosolenia calcar-avis,Centric diatom,Pseudosolenia,calcar-avis,163344,5,0.04
655,Rhabdonella amor,Ciliate,Rhabdonella,amor,341673,1,0.04
655,Rhizosolenia setigera,Centric diatom,Rhizosolenia,setigera,149115,3,0.04
655,Rhizosolenia spp.,Centric diatom,Rhizosolenia,spp.,149069,8,0.04
655,Scrippsiella spp.,Dinoflagellate,Scrippsiella,spp.,109545,1,0.04
655,Thalassionema spp. < 100 µm length,Pennate diatom,Thalassionema,spp.,149092,10,0.04
655,Trichodesmium spp.,Cyanobacteria,Trichodesmium,spp.,177604,45,0.04
655,Unid dinoflagellate 10 - 30 µm,Dinoflagellate,(null),(null),146203,3,0.04
655,Unid dinoflagellate < 10 µm,Dinoflagellate,(null),(null),146203,9,0.001
656,Chrysophyceae,Flagellate,(null),(null),146230,1,0.0016779
656,Ciliate (naked < 25µm),Ciliate,(null),(null),11,5,0.03948
656,Cryptophyta < 10 µm length,Flagellate,(null),(null),17638,3,0.0016779
656,Cylindrotheca closterium,Pennate diatom,Cylindrotheca,closterium,149004,8,0.03948
656,Flagellate <10 µm fusiform,Flagellate,(null),(null),146222,31,0.0016779
656,Flagellate <10 µm round,Flagellate,(null),(null),146222,233,0.0016779
656,Guinardia striata,Centric diatom,Guinardia,striata,149113,1,0.03948
656,Gyrodinium spp. 20-40 µm,Dinoflagellate,Gyrodinium,spp.,109476,1,0.03948
656,Hemiaulus membranaceus,Centric diatom,Hemiaulus,membranaceus,418540,1,0.03948
656,Navicula cf. 40-60 µm length,Pennate diatom,(null),(null),149031,5,0.03948
656,Protoperidinium spp.,Dinoflagellate,Protoperidinium,spp.,109553,1,0.03948
656,Pseudo-nitzschia delicatissima complex <=3 µm,Pennate diatom,Pseudo-nitzschia,delicatissima complex,149153,4,0.03948
656,Pseudosolenia calcar-avis,Centric diatom,Pseudosolenia,calcar-avis,163344,2,0.03948
656,Rhizosolenia imbricata (with Richelia),Centric diatom,Rhizosolenia,imbricata,149116,1,0.03948
